8.00
10/Sep/2025	14:53:39	8000
2.00	8.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20
-118.375839233398	-171.913955688477	1026.74328613281	-368.201538085938	529.797729492188	-300.949645996094	-65.6228637695312	58.093936920166	-111.602851867676	173.39826965332	19.757194519043	-35.1984024047852	-138.168807983398	-123.074150085449	169.150207519531	119.414474487305	178.35417175293	53.5279006958008	75.4284896850586	172.219589233398
-67.7446441650391	-269.419372558594	760.23876953125	-127.273712158203	521.955200195312	-371.943572998047	-257.267456054688	36.3078575134277	-346.7421875	199.542541503906	-48.8723220825195	-48.358470916748	-108.946853637695	-128.693878173828	173.075424194336	123.55810546875	179.219696044922	1.93389439582825	45.9300804138184	160.502029418945
-61.3594017028809	-328.015869140625	461.983764648438	140.774230957031	505.586639404297	-408.436096191406	-376.466583251953	13.6983680725098	-473.610992431641	243.425598144531	-20.9892082214355	-39.7323570251465	-102.645500183105	-101.463851928711	201.8486328125	114.509078979492	175.261840820312	-6.8594765663147	18.984395980835	136.853424072266
-52.7936058044434	-258.507659912109	195.130981445312	370.507476806641	430.708740234375	-328.085479736328	-389.305419921875	-15.2143983840942	-463.584594726562	226.615203857422	1.31144499778748	-29.599588394165	-55.5481033325195	-86.9135437011719	189.757888793945	134.528900146484	162.136672973633	-40.7255783081055	9.15544414520264	105.109649658203
-44.2238693237305	-121.011894226074	-77.3760833740234	445.744842529297	291.8349609375	-229.654098510742	-272.182556152344	-24.5610599517822	-367.703216552734	229.905853271484	22.9837398529053	-49.4805030822754	-13.3273868560791	-92.4960098266602	168.924743652344	148.529357910156	166.607467651367	-73.2954559326172	39.9934005737305	100.285736083984
-32.2760543823242	15.2620449066162	-287.526336669922	404.626556396484	176.201538085938	-130.908340454102	-126.221473693848	-44.079719543457	-169.492752075195	251.60237121582	58.8621978759766	-52.421688079834	-20.5494976043701	-72.9347991943359	176.830032348633	141.201385498047	150.642990112305	-80.9099807739258	21.7971496582031	69.7803039550781
11.4763288497925	224.115036010742	-472.027648925781	272.390441894531	62.8003540039062	-39.2798118591309	61.2074584960938	-18.8239917755127	16.0356006622314	210.443908691406	81.3018798828125	-43.1123123168945	-13.3770093917847	-86.1715240478516	159.371704101562	159.223052978516	152.510055541992	-68.7909927368164	57.9719200134277	11.0359954833984
15.4680671691895	422.705444335938	-660.523498535156	38.4911041259766	-23.9882068634033	10.501275062561	262.44580078125	10.8100032806396	161.036056518555	146.588088989258	152.609481811523	-60.2589225769043	-33.6380844116211	-93.9826049804688	173.225509643555	167.271423339844	127.766967773438	-82.2996978759766	122.205436706543	-8.92792415618896
28.2204132080078	668.428527832031	-808.048095703125	-191.401229858398	-90.326301574707	5.30116128921509	375.983123779297	-0.350197672843933	261.332580566406	89.7074813842773	175.322219848633	-68.6622009277344	-59.4005889892578	-45.1925926208496	146.261001586914	184.727035522461	99.8385848999023	-108.603019714355	131.361145019531	-52.1563949584961
69.2560958862305	967.866882324219	-911.686889648438	-376.670227050781	-145.667922973633	-77.2790985107422	343.693695068359	18.2781257629395	248.501510620117	66.3450012207031	165.082489013672	-76.4542465209961	-33.9920845031738	-24.9304542541504	104.595985412598	169.676773071289	103.773162841797	-110.357299804688	192.547134399414	-53.9336738586426
93.6321640014648	1256.2939453125	-961.997497558594	-471.115570068359	-194.453140258789	-164.753051757812	152.445190429688	82.2619094848633	97.0657577514648	35.0153350830078	155.386962890625	-66.0328521728516	-13.9307804107666	-34.8818550109863	121.990142822266	189.042236328125	81.7375564575195	-130.575775146484	197.62663269043	-47.1126556396484
129.986557006836	1531.94848632812	-1012.47930908203	-401.535278320312	-205.864944458008	-265.867279052734	-147.068984985352	106.209777832031	-72.9812240600586	26.0479755401611	116.972679138184	-65.6649932861328	6.22604370117188	-23.2388687133789	124.248649597168	195.782043457031	100.179588317871	-120.680931091309	187.932968139648	-77.3418502807617
151.075714111328	1658.40148925781	-1004.3603515625	-250.348480224609	-188.534790039062	-346.069030761719	-494.088012695312	95.4933547973633	-200.692321777344	78.8823013305664	120.99552154541	-97.2784729003906	36.1927337646484	-21.6851806640625	123.413864135742	166.630249023438	100.537117004395	-120.689323425293	212.841690063477	-74.2284393310547
186.940689086914	1626.49792480469	-963.010864257812	-48.5461349487305	-209.387771606445	-366.46240234375	-749.6005859375	107.312309265137	-322.334075927734	29.7270431518555	112.976089477539	-110.640045166016	60.7747344970703	-21.3099746704102	112.377998352051	190.049041748047	100.631385803223	-142.305114746094	188.355545043945	-97.4731140136719
223.073715209961	1419.2890625	-935.445983886719	158.213882446289	-188.021682739258	-374.6953125	-841.121520996094	76.7288360595703	-346.657073974609	-25.8029651641846	127.190116882324	-115.962272644043	89.8356628417969	14.6051397323608	103.166702270508	151.426193237305	124.93660736084	-118.293907165527	189.969955444336	-120.205673217773
240.313140869141	1083.10791015625	-906.170593261719	248.777206420898	-198.537033081055	-330.398895263672	-763.037902832031	42.262809753418	-303.477996826172	-0.454954445362091	132.967559814453	-132.39582824707	127.877021789551	-12.5684404373169	82.3611373901367	138.718597412109	101.136177062988	-100.797103881836	184.010498046875	-110.952728271484
285.370056152344	728.348022460938	-911.442321777344	269.296020507812	-273.596557617188	-219.107971191406	-513.581787109375	25.7201271057129	-212.70735168457	-6.74690866470337	84.5545272827148	-129.371429443359	181.875793457031	-25.7494812011719	50.8723182678223	149.243286132812	101.933731079102	-98.525390625	159.415069580078	-107.096115112305
293.303283691406	308.382537841797	-909.632263183594	175.428695678711	-295.683227539062	-105.103210449219	-216.110992431641	-11.1813325881958	-77.3209609985352	-27.0588207244873	103.589363098145	-143.013946533203	188.234588623047	0.822577238082886	49.2279968261719	142.126495361328	137.97428894043	-92.1010437011719	166.536575317383	-98.241325378418
260.643188476562	-30.040922164917	-906.589111328125	-48.5487785339355	-339.179412841797	-44.2825927734375	54.6132926940918	-57.9318580627441	62.6171035766602	-60.7683525085449	120.681861877441	-179.003173828125	167.728790283203	3.6350462436676	37.6733055114746	185.831283569336	158.286636352539	-61.2676620483398	182.753524780273	-106.472648620605
271.274658203125	-243.188018798828	-859.98779296875	-251.181304931641	-365.561096191406	-74.145622253418	185.288482666016	-101.991165161133	167.573669433594	-100.525787353516	126.84814453125	-174.715454101562	159.011489868164	1.07805228233337	18.57177734375	154.782501220703	154.631774902344	-13.2341957092285	191.505126953125	-104.606735229492
290.363525390625	-452.789978027344	-812.337951660156	-485.283935546875	-330.057434082031	-129.027099609375	223.353713989258	-88.9519729614258	167.338241577148	-140.432693481445	140.578430175781	-178.749877929688	112.455291748047	-38.1298866271973	-25.2452220916748	101.548301696777	157.756210327148	53.7683219909668	186.519470214844	-81.2004928588867
278.999908447266	-651.297607421875	-760.549011230469	-608.520080566406	-292.024475097656	-191.272369384766	203.148681640625	-76.8747406005859	78.8862609863281	-128.053451538086	141.432113647461	-188.652526855469	76.4605712890625	-40.343879699707	-66.1560974121094	123.662200927734	176.589752197266	138.279922485352	190.621780395508	-81.4609603881836
284.706909179688	-817.368774414062	-699.300598144531	-627.975646972656	-295.961822509766	-311.587799072266	23.6907558441162	-109.47127532959	-64.7173080444336	-46.2508735656738	178.144775390625	-191.026077270508	57.2334594726562	-27.0460605621338	-87.3385162353516	111.642707824707	156.212646484375	184.313812255859	190.522094726562	-56.0011863708496
255.513763427734	-915.550476074219	-688.914245605469	-664.281921386719	-333.824035644531	-491.589447021484	-130.653442382812	-91.0165100097656	-198.50129699707	4.81080150604248	177.68147277832	-201.66178894043	24.9069290161133	-48.632625579834	-125.973678588867	61.7436981201172	141.98860168457	227.657119750977	190.971771240234	-31.5152187347412
224.832473754883	-932.521667480469	-674.967956542969	-495.817687988281	-338.886138916016	-621.484924316406	-292.63427734375	-51.0115699768066	-329.476501464844	56.5833396911621	147.352447509766	-220.856658935547	11.1471433639526	-68.4111709594727	-164.801712036133	63.2386245727539	154.794036865234	297.612182617188	180.711013793945	-29.6370334625244
237.258255004883	-887.5947265625	-680.118774414062	-293.675109863281	-342.293762207031	-653.910827636719	-448.386077880859	-43.2771835327148	-409.234008789062	108.644744873047	105.656509399414	-241.962783813477	31.0488739013672	-75.96728515625	-170.160858154297	53.4439926147461	130.83674621582	325.776519775391	173.470520019531	-15.5399589538574
248.972564697266	-752.9052734375	-685.709777832031	-113.950141906738	-315.700317382812	-706.572692871094	-500.0341796875	-9.61786651611328	-354.714691162109	102.076652526855	57.9924850463867	-224.517425537109	58.9096183776855	-65.6822280883789	-166.629409790039	35.164379119873	95.8407974243164	349.889953613281	187.276779174805	12.3208484649658
245.29133605957	-618.1787109375	-681.912902832031	70.8149795532227	-276.489593505859	-671.816833496094	-463.305725097656	16.0435543060303	-209.098251342773	122.670356750488	28.445707321167	-235.941253662109	54.7305450439453	-86.2019195556641	-194.807250976562	38.2355041503906	106.171798706055	394.155120849609	172.137664794922	27.2450218200684
222.037643432617	-568.575500488281	-644.05810546875	52.7890930175781	-264.429534912109	-549.203491210938	-284.945709228516	19.291934967041	6.55621194839478	187.33186340332	-21.2864246368408	-256.822845458984	74.743782043457	-98.6668395996094	-194.112411499023	26.3170299530029	97.6658630371094	392.822875976562	158.508544921875	25.7232341766357
229.626693725586	-495.647125244141	-557.835205078125	-45.2262573242188	-288.887664794922	-459.395599365234	-105.518127441406	30.9328651428223	185.319229125977	222.22575378418	-52.7849655151367	-243.765182495117	77.0580368041992	-95.578971862793	-192.934753417969	16.708251953125	70.915283203125	368.008026123047	137.88508605957	59.2388114929199
240.185943603516	-411.222503662109	-471.954650878906	-229.574447631836	-355.369964599609	-374.519500732422	147.596405029297	23.5996704101562	329.287689208984	252.644058227539	-48.0169715881348	-223.996994018555	23.7012634277344	-106.223945617676	-213.511688232422	23.8214912414551	102.712326049805	350.755889892578	135.648483276367	63.6198616027832
222.909576416016	-312.60791015625	-334.707122802734	-500.621734619141	-408.756774902344	-341.792724609375	382.423156738281	48.6670608520508	426.066833496094	295.132263183594	-37.3375778198242	-208.700927734375	-16.4541301727295	-117.798904418945	-199.761779785156	29.0574359893799	96.6885986328125	378.214599609375	143.255737304688	69.0265197753906
227.226989746094	-156.781478881836	-90.1413497924805	-734.685302734375	-485.173248291016	-348.679168701172	463.442047119141	60.8701629638672	365.363250732422	311.363403320312	-55.1193351745605	-201.14030456543	-69.5695495605469	-119.929878234863	-181.848556518555	4.41756916046143	98.9414901733398	368.953948974609	109.007949829102	84.9924468994141
239.665588378906	48.7352828979492	191.702255249023	-922.828979492188	-496.139617919922	-387.856994628906	481.230987548828	50.4024238586426	229.703598022461	309.047637939453	-55.4555015563965	-171.850311279297	-106.336303710938	-103.478614807129	-159.528427124023	7.50418901443481	126.436042785645	299.164276123047	120.970344543457	44.8542861938477
218.213241577148	291.816223144531	439.104827880859	-975.307739257812	-407.629577636719	-461.766876220703	286.670623779297	95.6606826782227	12.7854490280151	299.432006835938	-25.1591014862061	-166.849014282227	-146.071563720703	-136.644485473633	-122.901092529297	18.6302318572998	101.261840820312	272.430023193359	142.052093505859	59.1850166320801
230.188949584961	541.63232421875	710.543151855469	-864.610290527344	-287.548095703125	-527.654357910156	-37.3272132873535	125.595481872559	-204.779037475586	218.879638671875	-10.6668109893799	-148.599044799805	-206.598175048828	-121.068031311035	-75.2745742797852	19.8349323272705	73.4488830566406	259.061981201172	98.5180740356445	80.5373001098633
223.44677734375	761.888671875	981.657958984375	-612.353515625	-155.549102783203	-560.350524902344	-349.094055175781	127.674789428711	-318.461242675781	118.910354614258	23.4231014251709	-97.910530090332	-221.198593139648	-103.120643615723	-63.5615043640137	6.82523727416992	60.5975799560547	252.893569946289	102.8466796875	32.4570388793945
218.253646850586	858.473876953125	1170.93298339844	-308.585174560547	-81.2484893798828	-552.732849121094	-580.169372558594	143.557571411133	-416.585021972656	121.337936401367	12.5513200759888	-91.7373123168945	-231.627777099609	-165.648361206055	-79.5428848266602	-15.3482761383057	61.9594421386719	246.359405517578	104.755859375	29.8995399475098
252.44172668457	883.554321289062	1301.15893554688	-77.1559295654297	-42.1302833557129	-513.851257324219	-624.079528808594	196.424880981445	-359.43115234375	101.493095397949	-18.3601474761963	-70.1170043945312	-238.169647216797	-180.141815185547	-67.9343032836914	-8.19705867767334	31.2885856628418	228.184997558594	86.3318176269531	43.1992263793945
231.795913696289	893.864562988281	1369.1318359375	80.8303756713867	-34.414623260498	-425.365783691406	-481.65283203125	221.690612792969	-179.560287475586	69.1777420043945	-16.5601196289062	-39.311897277832	-224.217651367188	-173.276824951172	-80.0413513183594	25.3200798034668	42.7418670654297	213.116256713867	126.864700317383	19.5243320465088
247.995468139648	860.377319335938	1376.41247558594	149.62565612793	-22.8174514770508	-297.194030761719	-228.565460205078	212.900100708008	12.5904960632324	94.8544540405273	-7.10778141021729	-36.6780891418457	-212.697814941406	-184.68701171875	-72.3171234130859	58.2377548217773	36.5862922668457	228.582595825195	99.7646255493164	18.5119552612305
238.161117553711	895.99755859375	1372.16333007812	88.8939590454102	8.67460441589355	-176.06608581543	24.5103988647461	218.772598266602	272.542785644531	57.3705444335938	23.5603847503662	-18.1081657409668	-182.784194946289	-203.172164916992	-56.5344886779785	34.3214111328125	-14.1279745101929	223.120498657227	126.966827392578	14.2292394638062
175.352416992188	962.225769042969	1296.66772460938	-50.4232902526855	27.873851776123	-91.8177642822266	230.356307983398	174.293106079102	502.757965087891	22.1884574890137	24.6929740905762	-15.8975162506104	-160.750274658203	-193.374786376953	-74.6310729980469	36.8057403564453	22.667652130127	199.722686767578	201.859024047852	11.7098522186279
163.020553588867	938.866516113281	1171.36657714844	-246.593185424805	19.7567405700684	-42.0352821350098	310.870849609375	137.098999023438	644.303771972656	-10.8241453170776	30.2673015594482	-15.2478342056274	-147.813781738281	-196.856918334961	-61.9960899353027	76.4239349365234	9.84243202209473	213.168243408203	205.864166259766	56.228157043457
144.865356445312	874.213012695312	1052.63989257812	-431.676788330078	-32.356502532959	-65.8996124267578	282.019317626953	129.087173461914	634.174438476562	-54.4957008361816	54.5196380615234	-2.01135683059692	-161.829162597656	-199.158203125	-54.4991683959961	95.6527481079102	-28.1696586608887	168.575332641602	224.216674804688	67.5159683227539
94.6701736450195	714.859558105469	878.691528320312	-494.035888671875	-91.1655502319336	-151.105819702148	172.643508911133	102.958145141602	503.669647216797	-49.8458976745605	92.2394180297852	-28.8479785919189	-197.218154907227	-194.965286254883	-24.0440673828125	96.5363845825195	-6.60631656646729	141.031890869141	201.861526489258	70.8328552246094
52.5457801818848	555.234497070312	698.382751464844	-517.199340820312	-187.676773071289	-266.618408203125	-45.8763961791992	61.3250961303711	280.844055175781	-70.7112350463867	134.804229736328	-16.6546821594238	-221.864517211914	-201.520614624023	34.7823524475098	112.949104309082	-5.7095365524292	106.339859008789	220.542556762695	98.9611511230469
11.0568971633911	437.508636474609	534.496459960938	-473.291564941406	-270.378479003906	-375.656951904297	-290.218627929688	55.1477851867676	-15.8889465332031	-103.236755371094	156.280715942383	9.17408752441406	-262.833892822266	-191.957672119141	68.4218063354492	146.888809204102	10.6301469802856	15.4057569503784	219.499496459961	81.4301071166992
-67.8763656616211	302.741973876953	392.062957763672	-293.827331542969	-301.337768554688	-432.754180908203	-509.385986328125	61.2851333618164	-232.810211181641	-113.650550842285	196.62939453125	-24.2772102355957	-294.15673828125	-194.385238647461	110.460243225098	143.177001953125	14.2150754928589	-41.4026107788086	149.372924804688	91.7018280029297
-100.905563354492	238.864074707031	302.422546386719	-87.311393737793	-300.412872314453	-470.098663330078	-657.138244628906	61.1549110412598	-376.451385498047	-93.8888854980469	198.994522094727	-27.2073726654053	-325.098175048828	-149.497116088867	153.968215942383	143.217895507812	-23.7294883728027	-90.8586883544922	166.154663085938	112.490829467773
-78.3760375976562	155.469604492188	223.31413269043	164.700988769531	-280.764862060547	-470.771697998047	-696.98193359375	83.9985198974609	-436.056549072266	-51.2269172668457	198.319778442383	-25.032075881958	-338.555236816406	-116.126411437988	157.566879272461	144.919937133789	-32.7047386169434	-141.377868652344	153.948745727539	88.6177368164062
-106.461692810059	78.0360412597656	143.236877441406	326.070434570312	-284.166168212891	-417.062774658203	-633.93603515625	81.0611801147461	-360.368133544922	-37.0855751037598	220.599258422852	-26.7445125579834	-310.489105224609	-112.549011230469	165.437072753906	134.488876342773	-31.5854301452637	-220.108978271484	96.8107833862305	72.1702194213867
-153.758682250977	39.9087753295898	53.9475555419922	303.450042724609	-240.738143920898	-359.513793945312	-476.418640136719	108.632263183594	-185.928359985352	-45.375904083252	195.746368408203	-19.2426795959473	-295.005706787109	-101.892974853516	201.26579284668	143.900039672852	-42.8944473266602	-254.049926757812	106.139099121094	46.9655952453613
-186.024703979492	34.6211280822754	-28.8544425964355	217.166946411133	-198.470199584961	-332.377349853516	-269.489013671875	82.2541351318359	47.740062713623	-52.246711730957	136.880172729492	-29.9175815582275	-246.262237548828	-72.5864410400391	171.221496582031	143.255599975586	-43.6404418945312	-265.440460205078	109.960304260254	27.6842041015625
-207.054306030273	98.4345474243164	-54.8377418518066	5.933021068573	-193.704406738281	-305.070373535156	-6.78391408920288	54.433235168457	198.634811401367	-41.1040725708008	53.060188293457	-40.4877891540527	-133.023315429688	-39.9278450012207	129.45686340332	140.294311523438	-40.1380920410156	-269.546234130859	87.6667861938477	4.91982126235962
-206.792449951172	171.041381835938	-57.6117515563965	-246.442581176758	-170.189270019531	-291.016906738281	199.595916748047	75.1075134277344	286.81787109375	-15.7640905380249	-12.8604907989502	-64.1011428833008	-69.8600006103516	-55.9527893066406	109.965896606445	161.963775634766	-32.2466812133789	-209.462768554688	104.842308044434	-19.0581607818604
-215.909408569336	309.289642333984	-40.998908996582	-478.169097900391	-177.322799682617	-334.343688964844	262.470916748047	-7.2832498550415	304.750122070312	6.60282421112061	-58.0641059875488	-59.1752090454102	-34.0116310119629	-46.0474395751953	61.7865524291992	172.275329589844	-28.0932884216309	-184.082534790039	91.3130493164062	-15.7604818344116
-217.297119140625	469.361114501953	45.1095809936523	-646.495788574219	-180.29280090332	-441.299346923828	190.387329101562	-39.3553657531738	175.687606811523	18.7011470794678	-90.962760925293	-35.6334533691406	20.7682399749756	-1.0823073387146	17.1459426879883	153.969482421875	-31.5727825164795	-134.772323608398	62.2273178100586	-48.8157005310059
-209.910919189453	550.928833007812	146.08723449707	-663.023193359375	-204.540054321289	-559.224182128906	-39.2541885375977	-38.0731315612793	11.9161882400513	21.367338180542	-94.1583786010742	-67.7011413574219	68.6624908447266	45.7118034362793	-38.4375648498535	148.741851806641	-34.2071685791016	-96.0817108154297	80.0906448364258	-70.2080001831055
-195.248352050781	547.565124511719	213.40251159668	-596.191467285156	-292.63525390625	-642.997497558594	-318.406127929688	-87.8063278198242	-179.081329345703	13.209038734436	-67.9562683105469	-80.5564346313477	79.2082290649414	57.6922264099121	-66.1178207397461	153.038131713867	-13.60475730896	-95.218017578125	72.2444305419922	-49.4776916503906
-144.902450561523	440.526672363281	240.392684936523	-407.277496337891	-358.97119140625	-665.884887695312	-610.797180175781	-97.2555160522461	-340.357147216797	13.4203281402588	-71.2981796264648	-90.1571426391602	77.1830673217773	48.8394165039062	-83.1072082519531	160.365127563477	5.49226331710815	-41.8849334716797	78.9086837768555	-43.5702056884766
-135.949966430664	299.177307128906	199.240295410156	-179.410522460938	-443.362762451172	-624.058715820312	-815.784423828125	-98.8762741088867	-438.557006835938	15.2050609588623	-84.6090621948242	-122.364723205566	98.0689849853516	60.092113494873	-123.674942016602	171.802139282227	-2.83264350891113	-24.6640510559082	95.4886703491211	-31.4503421783447
-124.138374328613	162.288345336914	147.694915771484	-22.6586990356445	-476.352966308594	-557.054382324219	-783.824462890625	-113.389823913574	-449.597290039062	-50.1928977966309	-32.2976150512695	-120.456321716309	57.0808639526367	46.5965690612793	-144.180099487305	145.812911987305	5.92990970611572	-27.4651565551758	69.6985855102539	-32.0484619140625
-61.1249237060547	58.3568115234375	155.236541748047	45.2134666442871	-450.209930419922	-468.721343994141	-602.214111328125	-134.215972900391	-347.899932861328	-81.2353897094727	-48.2751235961914	-140.937789916992	94.8413848876953	53.8822059631348	-161.268844604492	126.744171142578	1.54498887062073	-13.2698564529419	51.4380989074707	-8.64999198913574
-32.8680114746094	-13.7510204315186	142.113327026367	14.7034740447998	-461.602416992188	-317.303985595703	-356.011901855469	-136.292816162109	-258.658538818359	-68.2805557250977	-110.215957641602	-149.847930908203	146.663024902344	87.5616607666016	-158.050018310547	123.352401733398	-8.09990406036377	-4.05403423309326	52.5511932373047	27.828519821167
-18.7281665802002	-102.237014770508	106.539070129395	-104.500076293945	-425.678558349609	-124.789604187012	-96.7228546142578	-116.335868835449	-115.274703979492	-72.6045150756836	-127.760612487793	-139.63410949707	114.329818725586	80.5248031616211	-167.679443359375	115.345336914062	-5.25158405303955	15.7851619720459	30.5543479919434	17.463171005249
2.50437235832214	-151.909042358398	110.863204956055	-313.969909667969	-404.77587890625	-36.0879058837891	104.374794006348	-96.1507415771484	70.7592697143555	-17.9692649841309	-164.30500793457	-131.959838867188	139.249069213867	67.8456420898438	-175.129211425781	95.2965621948242	-27.9982948303223	30.60986328125	17.5523262023926	41.3947944641113
7.18452644348145	-205.728439331055	86.2943496704102	-560.753112792969	-403.650512695312	0.983464479446411	214.833694458008	-74.2634582519531	105.676658630371	11.8932046890259	-196.596740722656	-142.941146850586	136.349258422852	46.8071632385254	-172.772766113281	91.7272872924805	-18.0931167602539	61.6345138549805	40.8779029846191	47.9188194274902
15.0214576721191	-225.564636230469	72.9936370849609	-722.199035644531	-374.002410888672	0.479782670736313	198.199752807617	-74.1246948242188	38.0058135986328	19.3989486694336	-207.080307006836	-159.063232421875	139.539794921875	37.7554092407227	-218.425262451172	104.804878234863	11.043646812439	110.079963684082	34.9153861999512	27.8264904022217
19.8624057769775	-236.170318603516	16.2264633178711	-764.681701660156	-319.809326171875	-86.4882888793945	97.1152420043945	-92.2291107177734	-72.9340515136719	26.2775535583496	-200.592330932617	-161.424102783203	158.340957641602	57.2795829772949	-216.059829711914	82.5176544189453	-16.3863105773926	138.827102661133	38.4161186218262	23.5355453491211
14.8740377426147	-275.890075683594	-112.613830566406	-811.575744628906	-273.664123535156	-176.410629272461	-93.456184387207	-105.441268920898	-234.698196411133	1.76719284057617	-191.993576049805	-168.954437255859	154.177093505859	22.5112590789795	-220.544235229492	77.4254684448242	-8.75688171386719	220.622756958008	44.2372894287109	-8.13800716400146
55.949577331543	-266.816833496094	-174.253112792969	-714.692077636719	-258.515502929688	-282.301727294922	-320.532836914062	-125.754730224609	-358.279937744141	-0.00593706266954541	-174.977310180664	-148.511672973633	172.788665771484	-4.42703533172607	-266.779937744141	66.2937393188477	7.84301280975342	315.099151611328	29.685941696167	-3.42024755477905
57.2869110107422	-302.069061279297	-327.192901611328	-487.059631347656	-201.1279296875	-332.012359619141	-458.995269775391	-154.302185058594	-446.212005615234	3.59728217124939	-151.580764770508	-132.970138549805	167.673278808594	-0.389846503734589	-275.915100097656	63.8105735778809	-56.2491722106934	332.931549072266	57.5639419555664	-11.2441320419312
20.9649257659912	-313.473846435547	-596.752624511719	-281.282958984375	-153.729644775391	-326.919647216797	-578.329345703125	-166.573364257812	-446.437683105469	6.16332197189331	-133.903823852539	-127.452194213867	155.323303222656	-24.3511219024658	-319.003295898438	42.0938720703125	-53.3321571350098	379.178039550781	51.5676536560059	-31.4385776519775
20.8072967529297	-300.447448730469	-841.975708007812	-24.1417255401611	-122.55810546875	-276.232574462891	-593.866577148438	-170.047882080078	-299.864135742188	-31.5838375091553	-89.4271850585938	-144.904403686523	141.711532592773	-40.1920967102051	-340.119964599609	36.2884559631348	-9.72061920166016	420.216430664062	12.9067525863647	-17.8915138244629
20.6283988952637	-316.656524658203	-1049.5615234375	93.3701705932617	-130.755599975586	-156.757080078125	-487.152770996094	-184.510726928711	-107.318031311035	-69.84765625	-35.3491821289062	-146.100601196289	90.9489440917969	-49.7992324829102	-343.9541015625	81.9048385620117	-41.027458190918	448.433898925781	-9.72176647186279	-0.280108273029327
33.8851699829102	-343.284790039062	-1200.94665527344	45.928279876709	-190.82698059082	-57.237907409668	-334.588562011719	-198.188430786133	123.207473754883	-43.0303993225098	-3.80856323242188	-126.531723022461	50.577953338623	-61.2585754394531	-375.259307861328	41.9893989562988	-67.1371307373047	503.018890380859	-39.4814643859863	24.6598625183105
5.08249521255493	-402.171051025391	-1308.58129882812	-45.9905624389648	-194.681579589844	35.6231994628906	-77.4357986450195	-182.313003540039	341.745697021484	13.5431785583496	18.5005378723145	-123.724349975586	26.0483741760254	-91.5151824951172	-344.238220214844	23.252965927124	-67.6507568359375	474.964965820312	-36.3522338867188	38.3729782104492
-4.78777837753296	-379.302978515625	-1418.17541503906	-246.555923461914	-140.000244140625	78.5115661621094	147.12028503418	-161.107437133789	494.853546142578	97.1043090820312	40.9914360046387	-112.057563781738	-18.8444519042969	-135.493103027344	-330.313507080078	36.9635543823242	-75.3592681884766	413.600677490234	-24.720817565918	94.6096954345703
9.53623390197754	-293.341033935547	-1449.54052734375	-465.878875732422	-73.2215118408203	56.9053115844727	300.290222167969	-107.827560424805	563.039123535156	137.110626220703	55.5774078369141	-110.038696289062	-25.4984340667725	-150.757278442383	-359.388336181641	30.0625381469727	-114.600685119629	386.946716308594	-30.2266292572021	88.6993103027344
-15.5219106674194	-211.182235717773	-1344.29162597656	-674.107727050781	50.9323844909668	-9.81538009643555	341.488800048828	-59.7717971801758	505.326171875	143.73698425293	24.2759380340576	-87.4732818603516	-1.47962260246277	-157.201995849609	-335.956481933594	40.3256530761719	-143.029724121094	344.878143310547	-24.2105941772461	79.3260498046875
-16.2188472747803	-127.170372009277	-1238.96618652344	-812.029846191406	194.925674438477	-155.812515258789	187.414489746094	-61.094539642334	390.321533203125	188.855682373047	-62.1493797302246	-72.1117553710938	-10.4437446594238	-172.308578491211	-334.845001220703	23.5700855255127	-142.765335083008	283.706451416016	-13.9404029846191	153.175308227539
-32.6569633483887	-108.437339782715	-1062.81530761719	-764.492309570312	326.702850341797	-322.7314453125	-62.5274047851562	-14.5674667358398	192.821426391602	211.484436035156	-103.362380981445	-59.8566398620605	-5.18554592132568	-183.71305847168	-351.4716796875	10.1183633804321	-161.017807006836	216.460586547852	-7.59235048294067	147.933609008789
-41.9816627502441	-126.285636901855	-859.981384277344	-599.509643554688	452.832611083984	-455.806396484375	-396.841796875	-1.28204119205475	3.58147430419922	235.497543334961	-104.201271057129	-56.4927444458008	15.4843225479126	-196.462066650391	-310.689605712891	14.5571880340576	-177.514755249023	168.540603637695	15.4370574951172	151.602416992188
-36.7233085632324	-112.807144165039	-653.690856933594	-357.318603515625	481.682525634766	-576.244995117188	-694.842041015625	-34.1932525634766	-106.187232971191	259.875213623047	-111.47730255127	-58.9765357971191	-0.296080738306046	-184.357284545898	-317.083374023438	16.9015274047852	-191.485778808594	109.262229919434	60.1237945556641	173.731246948242
-61.0716171264648	-138.693145751953	-390.6591796875	-86.5035934448242	471.999969482422	-663.162170410156	-809.169616699219	-18.0449333190918	-162.74967956543	236.451278686523	-110.037590026855	-11.8720026016235	-18.4905185699463	-202.185729980469	-308.963684082031	12.5715065002441	-174.733871459961	55.1426773071289	81.222785949707	178.834976196289
-59.4047470092773	-150.899719238281	-223.204513549805	130.039154052734	428.286254882812	-661.818664550781	-777.962158203125	-32.299560546875	-83.6665420532227	233.120544433594	-73.257438659668	1.84211182594299	-8.26857089996338	-226.22819519043	-234.51350402832	12.7671728134155	-172.463165283203	34.4674491882324	83.3131637573242	176.922393798828
