44.00
10/Sep/2025	14:53:39	8000
2.00	44.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
7159.52734375	-69.6975021362305	5374.3154296875	-9628.4892578125	-10782.0029296875	2169.26611328125
7811.13037109375	-1214.37719726562	4937.63671875	-9456.2548828125	-9071.9951171875	1104.11450195312
8382.6787109375	-2126.36010742188	4457.03369140625	-9327.591796875	-7298.67138671875	18.4928550720215
8823.3447265625	-2856.396484375	3911.22290039062	-9240.86328125	-5487.673828125	-1162.65222167969
9257.5146484375	-3455.14135742188	3304.765625	-9181.2216796875	-3719.46899414062	-2347.78662109375
9579.53515625	-4127.337890625	2652.01196289062	-9164.2587890625	-1978.83703613281	-3509.23168945312
9745.884765625	-4919.81396484375	1900.83959960938	-9164.576171875	-302.248443603516	-4711.00732421875
9848.3974609375	-5637.03515625	1107.64453125	-9179.7373046875	1386.38427734375	-5863.96142578125
9777.9306640625	-6202.9306640625	274.290893554688	-9219.0556640625	3004.5244140625	-6978.90869140625
9588.634765625	-6522.17724609375	-618.126953125	-9247.7138671875	4470.625	-8037.072265625
9309.94140625	-6409.048828125	-1570.71826171875	-9278.4423828125	5897.9091796875	-8996.6376953125
8919.6767578125	-5958.80029296875	-2534.552734375	-9308.685546875	7194.3837890625	-9876.5947265625
8513.32421875	-5278.89013671875	-3485.86669921875	-9295.21484375	8352.0146484375	-10625.27734375
8165.0380859375	-4443.7255859375	-4479.8349609375	-9289.197265625	9444.3349609375	-11250.9248046875
7819.9794921875	-3637.75048828125	-5513.78466796875	-9256.951171875	10393.78125	-11775.1875
7505.8994140625	-2897.88037109375	-6538.66796875	-9187.791015625	11152.0400390625	-12126.43359375
7312.51025390625	-2189.560546875	-7536.39697265625	-9117.251953125	11794.3662109375	-12313.7841796875
7172.21337890625	-1416.80456542969	-8510.0576171875	-8948.8623046875	12323.412109375	-12375.26953125
7062.07958984375	-478.137573242188	-9455.1103515625	-8723.1298828125	12670.2548828125	-12269.3271484375
6932.017578125	707.875732421875	-10342.7158203125	-8482.958984375	12909.9814453125	-12018.1162109375
6698.80078125	2119.13940429688	-11178.3994140625	-8179.10400390625	13036.7255859375	-11621.4814453125
6374.74365234375	3599.03930664062	-11937.0322265625	-7841.84912109375	13016.255859375	-11067.8017578125
5930.39013671875	5080.86572265625	-12575.3076171875	-7442.67236328125	12896.2333984375	-10392.8427734375
5364.9267578125	6416.921875	-13087.76171875	-6971.02734375	12643.4931640625	-9586.2158203125
4837.40966796875	7505.0654296875	-13469.1162109375	-6438.32275390625	12302.615234375	-8669.9462890625
4385.10888671875	8393.2197265625	-13753.544921875	-5834.0439453125	11931.03515625	-7621.0947265625
4027.0458984375	9165.962890625	-13918.4697265625	-5193.34912109375	11464.333984375	-6501.51318359375
3832.97436523438	9929.47265625	-13957.74609375	-4497.01220703125	10923.07421875	-5345.6669921875
3706.11059570312	10739.3837890625	-13884.4111328125	-3759.34228515625	10373.390625	-4069.04150390625
3784.236328125	11664.7998046875	-13706.271484375	-2947.6015625	9781.9033203125	-2750.51586914062
4085.89575195312	12608.4853515625	-13437.8017578125	-2053.53051757812	9181.5947265625	-1413.88415527344
4505.0126953125	13365.7119140625	-13038.630859375	-1188.08227539062	8558.3212890625	-57.5252952575684
5147.43603515625	13862.845703125	-12544.701171875	-265.860015869141	7935.0771484375	1323.00183105469
5957.953125	14039.0966796875	-11992.8369140625	709.407409667969	7369.98095703125	2723.0478515625
6860.24951171875	13895.1787109375	-11302.5263671875	1649.85205078125	6768.20703125	4031.4306640625
7821.48779296875	13562.0439453125	-10469.6181640625	2608.82592773438	6212.16943359375	5297.810546875
8788.822265625	13156.880859375	-9569.525390625	3540.71264648438	5702.68212890625	6520.01416015625
9724.611328125	12795.365234375	-8538.8115234375	4445.15185546875	5180.64794921875	7609.46533203125
10650.3291015625	12527.0673828125	-7387.8095703125	5320.2880859375	4748.5771484375	8627.1630859375
11533.1904296875	12276.3330078125	-6169.73876953125	6173.81640625	4343.6728515625	9525.09375
12376.048828125	11929.248046875	-4867.30126953125	6986.98828125	4000.693359375	10266.56640625
13186.6025390625	11368.9716796875	-3526.1435546875	7720.654296875	3731.34594726562	10885.9169921875
13931.90625	10555.830078125	-2144.40087890625	8418.5625	3464.07177734375	11358.865234375
14658.6279296875	9514.0078125	-743.688049316406	9010.107421875	3263.47583007812	11677.5693359375
15319.8291015625	8418.755859375	693.8642578125	9541.1728515625	3097.6328125	11811.51953125
15940.76953125	7444.5966796875	2091.06176757812	10000.7822265625	3012.59912109375	11811.96875
16534.517578125	6616.53271484375	3443.84350585938	10347.0380859375	2969.50732421875	11706.8125
17059.55078125	6016.33056640625	4832.15478515625	10657.6572265625	2917.50561523438	11432.2958984375
17509.46484375	5559.00146484375	6086.96826171875	10846.7578125	2901.77465820312	11036.6943359375
17853.017578125	5116.6806640625	7299.41650390625	10963.8095703125	2891.92602539062	10556.07421875
18164.830078125	4639.76318359375	8457.3720703125	11017.43359375	2926.650390625	9949.5458984375
18432.666015625	4035.57788085938	9478.9189453125	10945.48046875	2952.814453125	9261.7216796875
18599.669921875	3402.40063476562	10528.91796875	10848.9677734375	2946.615234375	8526.4736328125
18758.02734375	2849.95043945312	11443.4130859375	10670.607421875	2928.77783203125	7744.9501953125
18882.625	2504.77709960938	12215.4609375	10394.4970703125	2873.1611328125	6938.36083984375
18869.2890625	2478.42846679688	12947.4267578125	10083.9423828125	2794.63891601562	6088.5009765625
18741.216796875	2701.03784179688	13542.5087890625	9723.8310546875	2688.546875	5251.6572265625
18478.080078125	3111.91186523438	14040.60546875	9298.43359375	2537.05908203125	4470.416015625
18036.072265625	3643.10327148438	14403.8740234375	8825.6435546875	2348.18774414062	3702.66430664062
17443.861328125	4114.20361328125	14624.666015625	8314.0439453125	2127.44848632812	2972.8662109375
16738.162109375	4504.2431640625	14780.947265625	7772.79443359375	1865.31665039062	2330.40625
15928.384765625	4914.89453125	14805.4267578125	7249.4140625	1545.92224121094	1766.50451660156
14981.84765625	5333.95068359375	14720.7607421875	6677.01953125	1185.48742675781	1229.98608398438
13958.6064453125	5933.21484375	14529.3330078125	6118.8623046875	808.181762695312	800.232299804688
12954.384765625	6812.42724609375	14206.818359375	5629.11279296875	374.655822753906	481.288208007812
11960.2177734375	7903.837890625	13863.8583984375	5123.30078125	-79.2480850219727	208.698532104492
10932.77734375	9139.1650390625	13429.4658203125	4653.306640625	-558.428100585938	77.3939514160156
9971.58203125	10373.8857421875	12927.1083984375	4239.39111328125	-1085.26770019531	54.4258842468262
9122.220703125	11528.158203125	12374.830078125	3874.98364257812	-1626.54772949219	117.130935668945
8370.11328125	12481.9521484375	11728.0244140625	3549.52416992188	-2165.3955078125	289.154907226562
7830.81396484375	13237.630859375	11059.0712890625	3262.2333984375	-2671.4052734375	548.419555664062
7457.31201171875	13901.2177734375	10274.3017578125	3056.77416992188	-3197.47998046875	898.318664550781
7220.16748046875	14544.1640625	9488.9033203125	2880.7666015625	-3698.8974609375	1343.95568847656
7145.140625	15305.8125	8702.8564453125	2745.05297851562	-4159.78662109375	1863.57543945312
7130.396484375	16136.7880859375	7834.5625	2726.455078125	-4608.6669921875	2392.9736328125
7124.9951171875	16924.958984375	7072.1982421875	2720.55029296875	-4995.2265625	3003.31787109375
7181.3974609375	17605.265625	6342.63525390625	2755.2314453125	-5299.421875	3644.19262695312
7271.3017578125	18019.40625	5638.47607421875	2897.33251953125	-5536.4541015625	4247.20458984375
7355.5908203125	18123.685546875	5037.822265625	3035.22387695312	-5718.74072265625	4868.02099609375
7480.63037109375	17932.69140625	4498.08935546875	3244.40234375	-5777.59130859375	5478.3916015625
7593.70556640625	17511.623046875	4072.59692382812	3527.31298828125	-5780.1015625	6052.08544921875
7796.84375	17023.736328125	3752.02319335938	3828.79663085938	-5714.2431640625	6506.025390625
8123.51171875	16543.900390625	3500.10131835938	4189.42041015625	-5505.58154296875	6927.013671875
8497.931640625	16120.037109375	3298.34887695312	4556.8984375	-5208.7578125	7322.8681640625
9004.12890625	15680.7802734375	3171.94946289062	4996.8095703125	-4801.42724609375	7561.35693359375
9598.67578125	15089.3056640625	3126.55493164062	5474.34619140625	-4279.07421875	7736.93896484375
10242.380859375	14320.7177734375	3103.93774414062	5911.24755859375	-3669.2919921875	7830.75830078125
10971.083984375	13254.30859375	3110.947265625	6383.47265625	-2951.25708007812	7778.2197265625
11776.64453125	11903.3359375	3140.77954101562	6845.04296875	-2145.55517578125	7618.2451171875
12615.263671875	10470.4140625	3202.306640625	7273.30029296875	-1276.26513671875	7309.9775390625
13420.802734375	9028.1484375	3279.08959960938	7658.65380859375	-332.899108886719	6902.75732421875
14123.6845703125	7675.4091796875	3345.46484375	7988.615234375	643.301574707031	6431.5458984375
14739.123046875	6485.38232421875	3407.31298828125	8297.998046875	1686.0791015625	5821.8076171875
15279.83984375	5441.001953125	3473.94360351562	8566.1083984375	2756.7626953125	5136.59619140625
15679.544921875	4388.24560546875	3528.08569335938	8777.611328125	3843.83471679688	4376.8828125
15926.9345703125	3212.17309570312	3474.9140625	8914.38671875	4953.498046875	3531.75317382812
16035.4423828125	1963.63232421875	3396.46215820312	9008.78515625	5992.2353515625	2639.40966796875
15969.109375	604.330993652344	3341.32543945312	9039.90234375	7043.40771484375	1656.7431640625
15709.2392578125	-659.382080078125	3170.48583984375	8977.7724609375	8069.947265625	659.189086914062
15330.0126953125	-1709.11889648438	2953.2646484375	8926.2626953125	9029.4873046875	-339.105285644531
14779.3369140625	-2551.04443359375	2724.28295898438	8816.8134765625	9966.6748046875	-1417.60583496094
14043.6806640625	-3052.71435546875	2403.11572265625	8630.6376953125	10813.0673828125	-2458.015625
13206.931640625	-3331.5068359375	2039.25036621094	8427.5869140625	11613.0078125	-3463.28247070312
12248.796875	-3504.13598632812	1605.95458984375	8118.01513671875	12318.2529296875	-4482.11474609375
11199.267578125	-3662.677734375	1085.20141601562	7809.21484375	12876.8779296875	-5419.078125
10146.611328125	-3826.20629882812	508.396362304688	7482.39794921875	13381.9833984375	-6301.4921875
9152.8515625	-3953.38354492188	-139.107940673828	7097.173828125	13807.6279296875	-7105.88134765625
8145.32763671875	-3956.88598632812	-851.526489257812	6743.5205078125	14127.7353515625	-7813.8056640625
7172.6533203125	-3684.33032226562	-1630.66674804688	6334.02685546875	14345.796875	-8402.0107421875
6236.125	-3203.306640625	-2482.58129882812	5896.208984375	14484.9931640625	-8843.2265625
5240.841796875	-2476.666015625	-3371.9970703125	5464.232421875	14542.35546875	-9170.3837890625
4290.4931640625	-1496.43347167969	-4267.416015625	5073.767578125	14480.2763671875	-9378.2919921875
3324.87890625	-425.394195556641	-5208.04638671875	4715.28271484375	14394.67578125	-9453.4443359375
2312.8154296875	606.87255859375	-6131.50244140625	4323.546875	14239.0302734375	-9368.6533203125
1323.91784667969	1520.46069335938	-6979.814453125	3970.74072265625	13963.3828125	-9167.3447265625
379.158416748047	2405.66015625	-7787.4853515625	3641.99047851562	13666.9453125	-8812.11328125
-466.481903076172	3251.31518554688	-8536.3759765625	3364.95825195312	13289.0830078125	-8325.5068359375
-1174.15539550781	4127.4365234375	-9270.9501953125	3109.18115234375	12866.2294921875	-7761.2490234375
-1766.0546875	5183.78271484375	-9945.6455078125	2848.853515625	12410.353515625	-7062.4658203125
-2331.12353515625	6356.4970703125	-10503.8916015625	2655.15258789062	11904.54296875	-6265.2548828125
-2819.69921875	7591.33056640625	-10999.923828125	2450.96899414062	11415.7841796875	-5389.1923828125
-3287.85205078125	8773.0322265625	-11398.7177734375	2332.9755859375	10854.400390625	-4485.38818359375
-3762.58862304688	9773.6279296875	-11698.7900390625	2274.85766601562	10279.6142578125	-3512.830078125
-4132.46484375	10526.0546875	-11914.9404296875	2199.02709960938	9731.9462890625	-2437.974609375
-4469.6064453125	11001.482421875	-12042.1201171875	2222.98852539062	9191.2529296875	-1385.48669433594
-4658.990234375	11300.9091796875	-12083.7490234375	2248.0458984375	8671.48046875	-308.235626220703
-4614.4873046875	11534.365234375	-12039.2060546875	2285.6767578125	8179.75830078125	769.59375
-4397.4013671875	11713.5791015625	-11875.5224609375	2380.45874023438	7754.09716796875	1804.86096191406
-3940.75268554688	11923.390625	-11618.7578125	2432.26049804688	7304.83837890625	2867.32348632812
-3304.23852539062	12104.3310546875	-11315.76171875	2516.3203125	6923.50537109375	3844.88598632812
-2570.5302734375	12100.6064453125	-10890.16015625	2648.33984375	6595.31103515625	4746.74365234375
-1719.14013671875	11947.048828125	-10408.173828125	2732.81884765625	6267.58203125	5600.01123046875
-816.630615234375	11460.71484375	-9890.1376953125	2807.31811523438	6011.87255859375	6356.6708984375
152.721923828125	10647.203125	-9273.197265625	2916.361328125	5754.46484375	7046.654296875
1226.73388671875	9690.224609375	-8604.3681640625	2986.12573242188	5567.69384765625	7583.25732421875
2241.43041992188	8659.322265625	-7891.23779296875	3033.11791992188	5422.65283203125	8003.97314453125
3283.21557617188	7696.5263671875	-7164.48876953125	3103.18408203125	5275.6591796875	8310.076171875
4347.732421875	6783.2841796875	-6388.19921875	3100.78442382812	5164.3828125	8460.103515625
5266.6845703125	5952.54833984375	-5589.6630859375	3060.23657226562	5058.86865234375	8518.59375
6121.09130859375	5086.5087890625	-4788.9345703125	3037.58935546875	4983.89892578125	8431.6396484375
6796.6064453125	4041.97094726562	-3956.69213867188	2978.92041015625	4952.125	8199.0498046875
7314.0107421875	2907.24243164062	-3195.22973632812	2861.45288085938	4930.24951171875	7829.5693359375
7750.11279296875	1660.84643554688	-2460.10083007812	2704.67993164062	4871.42822265625	7347.06005859375
7987.99462890625	385.207672119141	-1756.58093261719	2500.96899414062	4835.77587890625	6788.2451171875
8072.1181640625	-762.908142089844	-1142.17150878906	2226.38012695312	4809.54931640625	6097.3671875
7996.10009765625	-1726.77209472656	-571.979248046875	1918.28796386719	4732.40283203125	5328.7099609375
7741.46875	-2430.017578125	-93.5963287353516	1579.17761230469	4651.52001953125	4486.32861328125
7296.103515625	-2954.78564453125	255.950820922852	1167.7900390625	4583.333984375	3534.4375
6647.79931640625	-3429.01635742188	527.615417480469	697.907592773438	4472.595703125	2589.3388671875
5918.96923828125	-3858.34008789062	686.220458984375	216.395294189453	4284.337890625	1598.00415039062
5145.0517578125	-4326.38671875	720.726928710938	-333.620269775391	4104.6806640625	546.360656738281
4370.5302734375	-4768.517578125	709.57275390625	-941.232666015625	3894.21997070312	-430.725341796875
3720.83422851562	-5123.86376953125	587.504333496094	-1519.88415527344	3592.13305664062	-1396.60107421875
3174.21850585938	-5287.34716796875	396.334136962891	-2111.95385742188	3297.10473632812	-2353.67016601562
2725.43139648438	-5124.6865234375	150.748641967773	-2749.203125	2925.23681640625	-3232.0859375
2369.79809570312	-4745.50537109375	-199.380828857422	-3388.12133789062	2460.76782226562	-4073.43139648438
1990.76123046875	-4087.06884765625	-525.155151367188	-3979.78784179688	2008.47680664062	-4843.38623046875
1474.16467285156	-3280.92724609375	-917.1943359375	-4578.150390625	1505.75427246094	-5521.2138671875
788.746948242188	-2509.95947265625	-1355.63598632812	-5209.3388671875	963.995361328125	-6130.0166015625
-42.2298622131348	-1766.71557617188	-1834.74096679688	-5799.59130859375	384.069152832031	-6652.0263671875
-1002.32916259766	-1052.21008300781	-2434.35327148438	-6342.92138671875	-224.366424560547	-7051.986328125
-2069.01416015625	-283.150238037109	-3022.04516601562	-6886.55419921875	-798.476257324219	-7328.45263671875
-3139.88598632812	511.331848144531	-3721.34423828125	-7404.8701171875	-1403.20690917969	-7567.79345703125
-4117.48583984375	1444.78259277344	-4462.572265625	-7878.697265625	-1997.615234375	-7671.96728515625
-4986.89697265625	2555.853515625	-5187.587890625	-8327.685546875	-2586.1240234375	-7614.94384765625
-5654.638671875	3724.26953125	-5954.5126953125	-8710.21875	-3166.14990234375	-7528.4375
-6081.61767578125	4891.55712890625	-6648.31787109375	-9028.615234375	-3677.03344726562	-7327.51025390625
-6285.982421875	5931.10107421875	-7301.48193359375	-9309.9404296875	-4192.79638671875	-7021.12646484375
-6268.2666015625	6786.05615234375	-7917.5078125	-9512.0107421875	-4666.05908203125	-6651.455078125
-6038.71337890625	7449.37841796875	-8460.587890625	-9667.1279296875	-5089.2890625	-6137.53076171875
-5628.53662109375	7965.1064453125	-8884.8349609375	-9767.33203125	-5459.89013671875	-5574.67431640625
-5010.30859375	8416.771484375	-9265.4873046875	-9762.619140625	-5789.9228515625	-5037.3251953125
-4177.7978515625	8848.3349609375	-9581.271484375	-9777.486328125	-6075.4453125	-4397.0283203125
-3265.78369140625	9335.6796875	-9780.7041015625	-9697.0458984375	-6286.3359375	-3712.59765625
-2250.88256835938	9823.923828125	-9923.279296875	-9514.599609375	-6479.5830078125	-3091.24487304688
-1215.44885253906	10162.2548828125	-9995.130859375	-9376.369140625	-6522.65673828125	-2447.33569335938
-282.550872802734	10334.5498046875	-9986.62109375	-9165.1982421875	-6536.2236328125	-1823.37097167969
601.580322265625	10234.8271484375	-9859.6923828125	-8877.7900390625	-6552.92724609375	-1218.24011230469
1406.33544921875	9854.2216796875	-9680.4658203125	-8576.2705078125	-6400.5087890625	-642.388610839844
2142.87890625	9274.8623046875	-9410.95703125	-8250.98828125	-6229.921875	-179.761306762695
2845.04125976562	8581.5810546875	-9019.4072265625	-7889.5576171875	-5992.78662109375	236.181762695312
3559.78515625	7934.74951171875	-8548.1416015625	-7545.396484375	-5669.56396484375	548.548828125
4318.87060546875	7274.88916015625	-8003.72021484375	-7167.396484375	-5293.513671875	766.223571777344
5139.01611328125	6620.40478515625	-7449.39697265625	-6783.73291015625	-4852.8818359375	951.948974609375
5990.5595703125	5929.62744140625	-6844.62060546875	-6441.0283203125	-4422.10205078125	1022.40502929688
6813.96630859375	5087.36572265625	-6215.671875	-6074.63623046875	-3919.78686523438	999.833679199219
7604.84375	4070.34375	-5576.41796875	-5735.97998046875	-3371.92407226562	880.921020507812
8356.7099609375	2845.01538085938	-4917.95703125	-5413.27880859375	-2833.05810546875	681.353149414062
9034.8203125	1577.93615722656	-4315.49951171875	-5139.853515625	-2279.52905273438	419.973968505859
9594.1259765625	329.346313476562	-3712.20703125	-4928.8984375	-1699.32080078125	36.9982261657715
10058.916015625	-774.431945800781	-3099.33959960938	-4748.46728515625	-1130.54614257812	-408.487243652344
10371.421875	-1585.49755859375	-2557.6796875	-4619.54248046875	-635.292541503906	-895.785034179688
10530.7099609375	-2278.271484375	-2031.455078125	-4522.82080078125	-133.236419677734	-1456.38256835938
10571.4755859375	-2900.79931640625	-1509.41564941406	-4492.69384765625	394.190826416016	-2075.72583007812
10479.7705078125	-3518.30053710938	-1052.95959472656	-4520.27197265625	843.162170410156	-2709.8525390625
10287.0693359375	-4198.20947265625	-658.161804199219	-4585.8134765625	1211.50390625	-3326.21069335938
9983.1474609375	-4863.9853515625	-290.829864501953	-4686.77294921875	1546.69775390625	-3989.78857421875
9597.912109375	-5509.802734375	33.6802864074707	-4823.63720703125	1820.193359375	-4660.79150390625
9160.67578125	-5991.5859375	306.373504638672	-5002.3779296875	2034.58154296875	-5244.5009765625
8621.716796875	-6226.9130859375	551.216918945312	-5152.59765625	2172.30102539062	-5815.51171875
8003.11181640625	-6210.5859375	742.974182128906	-5347.2861328125	2175.6611328125	-6349.06005859375
7332.64208984375	-5967.43359375	891.71484375	-5622.93115234375	2126.1259765625	-6760.9580078125
6556.66748046875	-5647.54296875	958.558166503906	-5820.48046875	2044.25329589844	-7140.2900390625
5720.291015625	-5265.2314453125	985.266845703125	-6008.4052734375	1851.38134765625	-7430.8310546875
4828.0439453125	-4883.17724609375	1036.51928710938	-6243.33935546875	1546.38977050781	-7572.6103515625
3910.30810546875	-4542.94482421875	1001.03973388672	-6394.2236328125	1175.71997070312	-7666.26904296875
3020.0517578125	-4141.033203125	887.034057617188	-6551.66015625	764.755004882812	-7630.47412109375
2152.42504882812	-3629.501953125	769.927978515625	-6710.5849609375	277.366607666016	-7481.0107421875
1328.41479492188	-2943.61791992188	622.364135742188	-6804.54345703125	-259.472595214844	-7283.3271484375
552.222961425781	-2046.53393554688	455.511932373047	-6877.26123046875	-836.882995605469	-6928.40673828125
-104.166130065918	-1016.06048583984	292.673797607422	-6876.56298828125	-1466.62817382812	-6441.13671875
-674.639221191406	48.6083068847656	120.568809509277	-6862.48828125	-2101.33935546875	-5867.17236328125
-1200.04150390625	1048.40295410156	-25.1688137054443	-6790.5712890625	-2745.91845703125	-5210.5517578125
-1620.94787597656	1904.81616210938	-139.713012695312	-6604.53759765625	-3398.16967773438	-4494.49267578125
-2012.33178710938	2625.91015625	-196.956161499023	-6378.474609375	-4073.25	-3667.81298828125
-2412.46215820312	3232.80419921875	-205.623611450195	-6072.2109375	-4711.06494140625	-2739.04370117188
-2790.36010742188	3799.42846679688	-176.390090942383	-5698.37451171875	-5315.36083984375	-1795.42272949219
-3139.24487304688	4394.2353515625	-85.8290939331055	-5273.6044921875	-5942.69970703125	-811.973510742188
-3402.35888671875	5015.3134765625	18.0901775360107	-4738.65625	-6489.2373046875	238.429733276367
-3581.666015625	5671.96337890625	200.430755615234	-4133.14501953125	-6975.48583984375	1307.95581054688
-3646.15185546875	6269.919921875	414.839996337891	-3496.33227539062	-7450.78076171875	2384.97900390625
-3529.25073242188	6661.23828125	633.7763671875	-2794.09765625	-7892.36669921875	3477.5029296875
-3199.96826171875	6772.9130859375	961.31103515625	-2074.20190429688	-8226.30078125	4538.232421875
-2710.44799804688	6637.845703125	1323.11645507812	-1314.68505859375	-8450.0361328125	5538.29541015625
-2138.59912109375	6300.9599609375	1714.58129882812	-526.030700683594	-8657.5107421875	6523.6650390625
-1495.591796875	5871.4990234375	2130.4765625	244.816482543945	-8774.4482421875	7453.72119140625
-905.184692382812	5424.36669921875	2558.6865234375	1072.35766601562	-8798.9951171875	8299.5087890625
-362.167114257812	4925.3134765625	3098.96850585938	1866.57263183594	-8767.755859375	9063.6650390625
201.473327636719	4465.3701171875	3596.57592773438	2625.64697265625	-8617.0009765625	9716.654296875
770.013977050781	3949.8056640625	4048.95629882812	3413.1630859375	-8421.2197265625	10270.8603515625
1366.97058105469	3258.30004882812	4557.77294921875	4138.99365234375	-8158.9931640625	10733.0556640625
1956.62109375	2403.25854492188	4990.6806640625	4830.47998046875	-7792.5830078125	11058.484375
2586.70874023438	1330.33056640625	5422.0146484375	5487.984375	-7427.2470703125	11228.72265625
3228.2607421875	171.163970947266	5829.16943359375	6083.3095703125	-7001.8955078125	11296.8310546875
3872.2431640625	-941.856689453125	6186.4580078125	6627.49072265625	-6521.857421875	11282.6484375
4605.17431640625	-1992.01513671875	6520.31591796875	7084.15869140625	-6054.48388671875	11160.7490234375
5385.45654296875	-2909.14379882812	6768.732421875	7487.00341796875	-5540.54150390625	10923.4287109375
6193.44580078125	-3678.94604492188	6999.240234375	7814.451171875	-5023.640625	10617.990234375
6942.328125	-4436.20166015625	7162.31103515625	8032.923828125	-4532.8251953125	10206.169921875
7593.21142578125	-5228.09912109375	7226.29248046875	8207.7578125	-4019.091796875	9703.8525390625
8186.64111328125	-6064.09765625	7216.23876953125	8301.0166015625	-3538.08813476562	9152.6630859375
8623.34375	-6923.30078125	7136.30126953125	8305.609375	-3074.896484375	8500.0087890625
8881.5830078125	-7711.9794921875	6986.9814453125	8253.392578125	-2633.03369140625	7806.06689453125
8966.4365234375	-8380.2939453125	6758.2705078125	8122.72216796875	-2266.41552734375	7045.56494140625
8815.1494140625	-8779.4912109375	6452.6240234375	7917.5205078125	-1915.7685546875	6259.4921875
8558.3330078125	-8901.0419921875	6072.03271484375	7634.4306640625	-1661.26928710938	5506.95703125
8213.1884765625	-8792.154296875	5612.73876953125	7305.26025390625	-1482.07141113281	4710.49658203125
7765.4560546875	-8526.173828125	5063.189453125	6914.47509765625	-1308.45959472656	3945.47192382812
7318.95849609375	-8184.24072265625	4542.83447265625	6484.529296875	-1234.4833984375	3203.95629882812
6848.01025390625	-7821.4033203125	3966.04833984375	6029.4462890625	-1232.69519042969	2465.33154296875
6477.12451171875	-7481.96728515625	3307.02587890625	5516.6669921875	-1307.81372070312	1830.92346191406
6167.33544921875	-7019.1787109375	2663.83935546875	5011.23193359375	-1438.18408203125	1223.10266113281
5808.44140625	-6446.32080078125	1926.33959960938	4505.40576171875	-1619.2041015625	660.025146484375
5519.1787109375	-5660.6416015625	1164.58740234375	3988.82299804688	-1894.1083984375	219.387344360352
5188.0029296875	-4595.79296875	379.688354492188	3477.59790039062	-2185.83032226562	-221.304794311523
4806.123046875	-3423.287109375	-445.902648925781	3006.30444335938	-2531.4990234375	-603.897399902344
4458.7802734375	-2107.44897460938	-1277.9501953125	2561.10766601562	-2938.10888671875	-876.020141601562
4082.02172851562	-813.115112304688	-2137.1787109375	2121.07788085938	-3359.15283203125	-1081.81030273438
3730.95678710938	335.384490966797	-2969.93090820312	1744.84265136719	-3807.27172851562	-1179.93041992188
3377.63427734375	1465.34692382812	-3769.80102539062	1394.02941894531	-4261.91796875	-1240.10717773438
3017.0009765625	2534.66723632812	-4521.80615234375	1112.9111328125	-4742.75048828125	-1196.98315429688
2699.27612304688	3580.80029296875	-5233.6025390625	890.727294921875	-5203.52197265625	-1015.07196044922
2417.84643554688	4694.39794921875	-5850.34375	683.301513671875	-5634.8837890625	-827.347229003906
2147.27026367188	5895.54443359375	-6362.30322265625	542.851989746094	-6068.21923828125	-547.704956054688
1861.8154296875	7138.23779296875	-6813.27392578125	488.943084716797	-6445.0107421875	-210.99382019043
1600.32885742188	8333.0625	-7161.634765625	515.676452636719	-6822.1181640625	147.155944824219
1365.23376464844	9389.8017578125	-7409.42724609375	520.070678710938	-7177.44921875	576.493408203125
1216.505859375	10197.69140625	-7546.34521484375	584.707458496094	-7460.453125	986.200378417969
1117.86608886719	10786.892578125	-7561.287109375	753.091247558594	-7669.08984375	1449.97705078125
1093.30346679688	11173.1328125	-7454.9599609375	901	-7787.38720703125	1909.03063964844
1263.6162109375	11393.4150390625	-7235.11328125	1121.2509765625	-7872.3291015625	2313.78076171875
1549.67626953125	11561.0302734375	-6888.89599609375	1381.42541503906	-7883.6435546875	2708.63696289062
1933.05480957031	11701.412109375	-6440.33837890625	1611.53308105469	-7827.83984375	3066.36938476562
2434.51708984375	11792.98828125	-5929.6357421875	1899.79821777344	-7702.26123046875	3408.44482421875
3010.28173828125	11821.626953125	-5307.4921875	2172.05053710938	-7467.4794921875	3661.2060546875
3585.09643554688	11696.6416015625	-4615.70458984375	2406.88671875	-7181.001953125	3894.25048828125
4110.7607421875	11314.576171875	-3863.50048828125	2660.75415039062	-6819.80322265625	4098.16455078125
4577.3828125	10726.5537109375	-3003.0927734375	2893.65673828125	-6377.81591796875	4179.99365234375
5008.20849609375	10012.12890625	-2111.29174804688	3067.48486328125	-5874.3203125	4239.2001953125
5405.6201171875	9216.0888671875	-1201.9697265625	3248.80053710938	-5296.3310546875	4256.10888671875
5713.986328125	8447.6533203125	-239.699234008789	3416.98168945312	-4712.8955078125	4199.65234375
6012.47021484375	7783.85888671875	720.307800292969	3488.35205078125	-4056.32788085938	4089.40795898438
6306.2080078125	7146.3232421875	1660.94104003906	3540.09155273438	-3330.81884765625	3911.71484375
6575.14794921875	6508.158203125	2656.71118164062	3536.48217773438	-2635.4111328125	3681.87768554688
6889.4609375	5861.4755859375	3646.8466796875	3465.52880859375	-1899.72412109375	3368.34375
7170.3212890625	5125.76318359375	4531.98095703125	3366.4697265625	-1164.83544921875	2991.60595703125
7451.3076171875	4302.56982421875	5417.04150390625	3174.7001953125	-444.551361083984	2600.984375
7819.63720703125	3448.92431640625	6298.236328125	2901.55688476562	290.872314453125	2159.12890625
8154.07763671875	2662.31494140625	7078.52197265625	2607.67407226562	986.493347167969	1659.8779296875
