40.00
10/Sep/2025	14:53:39	8000
2.00	40.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14
513858.09375	516729.59375	-9788.9951171875	43054.8984375	17.6883068084717	51.7315444946289	144.960494995117	156.477951049805	-1.58213710784912	71.9010238647461	-366.302795410156	36.0621185302734	59.0007476806641	-220.470397949219
527750.375	537919.5625	-28927.8359375	36592.44921875	9.69817161560059	8.12108898162842	150.556198120117	146.404525756836	-49.0876846313477	72.8385620117188	-346.045776367188	39.4700927734375	73.5320587158203	-196.701858520508
419596.40625	498462.0625	-38443.703125	19194.021484375	-27.2688484191895	33.4980354309082	154.195159912109	138.277923583984	-64.5228424072266	64.2569122314453	-348.978637695312	68.3631744384766	95.6783981323242	-111.005828857422
-30832.8828125	567885.125	-41979.44140625	-1692.08874511719	-19.0315685272217	13.7106781005859	110.810729980469	155.894378662109	-78.0823822021484	32.7930717468262	-326.030822753906	39.5323791503906	137.22834777832	-82.8080596923828
-456902.96875	272097.0625	-44170.0390625	-15462.611328125	-76.4118881225586	27.4738540649414	120.468711853027	147.135864257812	-122.931953430176	16.631763458252	-335.726470947266	57.262580871582	133.032897949219	-36.3292388916016
-528619.8125	-409223.71875	-47284.13671875	-13136.8330078125	-131.617904663086	64.7759704589844	115.804237365723	149.181198120117	-152.393463134766	-0.309251070022583	-323.960510253906	88.0899353027344	139.905822753906	74.4084548950195
-512048.03125	-554183.625	-52340.125	5797.38427734375	-160.098663330078	32.4187469482422	108.232925415039	132.927520751953	-200.455429077148	-44.7257652282715	-298.2080078125	47.9265403747559	131.876190185547	97.8779830932617
-521845.84375	-501685.65625	-59107.29296875	36546.03515625	-217.160705566406	49.1064987182617	127.991828918457	121.254486083984	-232.235244750977	-54.5719718933105	-270.838134765625	50.5423851013184	103.51717376709	168.782821655273
-515325.65625	-539811.8125	-68237.5234375	70083.6015625	-254.449935913086	82.3211059570312	102.781433105469	132.723159790039	-205.445770263672	-90.3784790039062	-222.935073852539	43.5582313537598	91.5132064819336	201.038436889648
-519416.0625	-512444.1875	-81122.8046875	95843.6015625	-260.595550537109	103.548454284668	95.504035949707	149.809356689453	-208.18701171875	-124.884590148926	-213.713821411133	32.6150245666504	67.6912612915039	183.563278198242
-517315.03125	-529639.3125	-95998.859375	106783.984375	-261.482086181641	117.852821350098	99.1796722412109	138.859375	-232.985122680664	-146.765365600586	-158.165161132812	46.6809883117676	50.2429122924805	226.257553100586
-517879.25	-521382.59375	-108974.5859375	100278.78125	-284.905731201172	121.24878692627	98.5545806884766	130.668579101562	-209.439071655273	-187.708984375	-126.197746276855	61.6038818359375	29.9277477264404	182.880294799805
-518349.0625	-522834.15625	-117998.34375	78441.6953125	-242.295440673828	129.829376220703	75.3476943969727	170.186630249023	-215.459671020508	-211.664596557617	-135.771240234375	111.962631225586	20.7093906402588	167.961227416992
-517351.75	-525624.125	-124377.4375	45922.1171875	-191.553070068359	119.861175537109	80.1193161010742	180.945816040039	-227.392791748047	-240.410980224609	-100.675765991211	110.796371459961	3.93082356452942	206.341018676758
-518446.1875	-521043.15625	-129891.609375	6277.11474609375	-172.16015625	107.717994689941	114.385963439941	188.106781005859	-174.857452392578	-231.220169067383	-82.0886077880859	122.423355102539	1.01888608932495	169.732727050781
-517550.25	-525543.5	-135556.125	-34718.28515625	-85.4022750854492	101.947486877441	107.203620910645	194.883483886719	-169.435424804688	-224.857711791992	-84.548713684082	183.699508666992	28.010274887085	180.105545043945
-518111.375	-522211.09375	-142598.75	-70397.4609375	-91.2806167602539	102.297874450684	114.684669494629	183.861083984375	-179.073425292969	-221.354400634766	-63.2711753845215	195.751373291016	7.01711225509644	200.345169067383
-517885.4375	-524047.8125	-150179.890625	-96741	-92.0257110595703	94.8336410522461	133.5029296875	186.432540893555	-143.104644775391	-182.312118530273	-39.9287223815918	188.383193969727	4.90172576904297	197.153045654297
-517838.375	-523481.1875	-155823.640625	-110022.6796875	-32.0224571228027	97.8429489135742	177.884704589844	190.289489746094	-137.064193725586	-164.205444335938	-45.0622482299805	189.854232788086	21.1027984619141	209.244018554688
-517758.6875	-523276.25	-157923.421875	-111467.96875	-34.3015327453613	120.956245422363	206.630752563477	198.596633911133	-135.06379699707	-130.080001831055	-28.9675159454346	201.148803710938	3.09966516494751	167.068817138672
-517263.03125	-523682.75	-156606.140625	-106763.625	-15.0938959121704	139.851898193359	181.641876220703	191.454940795898	-131.575607299805	-118.33081817627	-18.561071395874	194.921859741211	43.455997467041	161.974075317383
-517174.96875	-522894.71875	-148428.5625	-100293.921875	-2.63238072395325	168.39714050293	210.983352661133	185.495132446289	-122.923797607422	-141.126266479492	-25.487174987793	193.001647949219	85.648307800293	165.998077392578
