36.00
10/Sep/2025	14:53:39	8000
2.00	36.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12	Channel 13	Channel 14	Channel 15	Channel 16	Channel 17	Channel 18	Channel 19	Channel 20	Channel 21	Channel 22
524971.875	530539.6875	-12730.8232421875	-15862.4638671875	229.863891601562	456.913726806641	415.368103027344	-380.792266845703	163.631698608398	-463.796661376953	-12.9922027587891	-115.48494720459	149.598754882812	-63.9275436401367	610.5751953125	247.679763793945	73.1672210693359	168.807586669922	-42.5777320861816	-140.733123779297	-103.182571411133	247.122894287109
525446.375	526829.1875	-24082.123046875	-17642.9921875	196.941940307617	509.374633789062	443.432983398438	-374.808288574219	164.800903320312	-485.104309082031	-24.2800598144531	-85.5032653808594	131.031936645508	-110.340789794922	570.993469238281	208.515090942383	272.900177001953	155.858215332031	0.948848128318787	-157.022888183594	-50.3197860717773	249.921890258789
525094.5	534132.9375	-21050.056640625	-20129.234375	180.895538330078	518.572082519531	469.617797851562	-373.937591552734	133.44108581543	-517.984313964844	-26.022834777832	-61.5347709655762	154.390884399414	-93.1436309814453	530.607604980469	214.656539916992	409.335266113281	170.672927856445	22.0184288024902	-121.229103088379	-0.783467710018158	290.018829345703
525046.6875	523442.15625	-8195.7001953125	-21221.345703125	162.8271484375	539.92724609375	480.735443115234	-373.345916748047	138.421279907227	-526.031982421875	11.0809860229492	37.9360160827637	171.431274414062	-42.9892692565918	514.412841796875	241.25227355957	546.6044921875	178.52912902832	-9.97961521148682	-19.2688961029053	21.7910461425781	337.269470214844
525836.125	535956.3125	3175.37280273438	-16454.70703125	139.250442504883	507.016448974609	501.450073242188	-336.487884521484	151.661239624023	-528.096252441406	-9.58379459381104	238.54167175293	120.487648010254	10.4362592697144	486.756164550781	234.879867553711	653.047485351562	189.246810913086	4.44281530380249	55.4837036132812	129.402572631836	328.886291503906
523986.09375	524784.5	2127.0771484375	-5036.56591796875	116.844573974609	476.448394775391	533.593322753906	-286.038909912109	97.6404037475586	-523.723510742188	15.3969392776489	361.670013427734	100.549629211426	49.9797973632812	461.443664550781	239.982376098633	683.790405273438	216.055099487305	-9.79372215270996	132.32536315918	249.718902587891	351.627746582031
527065.875	529827.9375	-8639.3525390625	11940.7314453125	23.6555614471436	424.856140136719	538.682739257812	-257.746520996094	109.02027130127	-467.605010986328	34.1612281799316	501.523284912109	84.8662109375	60.9190788269043	448.103149414062	232.974594116211	716.407104492188	254.670593261719	-41.5292091369629	242.747787475586	363.323608398438	380.763458251953
522888.09375	537300.5	-19719.25	33347.6328125	-31.1620464324951	325.501190185547	561.372009277344	-223.256698608398	111.031585693359	-458.763854980469	45.5820121765137	628.844543457031	99.772087097168	84.4117431640625	407.246490478516	232.394027709961	746.097717285156	299.932434082031	-20.9894981384277	328.883819580078	458.028228759766	396.083831787109
527539.5625	508474.1875	-26673.60546875	54169.796875	-58.296085357666	277.685485839844	582.487182617188	-187.289642333984	68.0846786499023	-467.667602539062	63.0176811218262	660.735412597656	92.2126998901367	78.1162872314453	369.697723388672	229.315383911133	742.725341796875	297.393157958984	-36.4932975769043	408.413940429688	541.110900878906	430.169738769531
523754.21875	574605.125	-28998.50390625	67079.90625	-94.8978042602539	195.3974609375	565.740905761719	-176.781936645508	69.8221969604492	-443.692779541016	39.7200927734375	631.558715820312	38.11572265625	48.1484298706055	390.936767578125	226.243041992188	665.59521484375	296.110656738281	-40.5454864501953	429.142791748047	607.588806152344	443.887878417969
