4.00
10/Sep/2025	14:53:39	8000
2.00	4.00

Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8	Channel 9	Channel 10	Channel 11	Channel 12
-261.613494873047	372.383056640625	-237.527542114258	-179.508163452148	-295.0458984375	22.5358638763428	-103.911346435547	-83.7639999389648	111.664939880371	-43.1866912841797	99.9058151245117	245.281066894531
-254.028030395508	596.294921875	-290.288879394531	-159.443634033203	-296.21435546875	23.0253448486328	-98.3018646240234	-67.9156875610352	81.762565612793	-15.8543605804443	131.962036132812	207.018356323242
-220.49250793457	747.216552734375	-329.798461914062	-182.45964050293	-283.644012451172	2.92202091217041	-107.50895690918	-42.2057723999023	39.3247184753418	3.77373886108398	138.785079956055	198.437973022461
-213.673919677734	916.791076660156	-353.785552978516	-193.569183349609	-260.303253173828	-13.5804443359375	-111.957977294922	-51.4924240112305	0.613499104976654	-28.8392276763916	131.427780151367	213.652328491211
-254.637222290039	1066.15612792969	-435.306701660156	-161.904220581055	-214.979156494141	13.3873329162598	-110.412528991699	-54.631591796875	-26.5697803497314	-21.8920192718506	109.816497802734	170.520141601562
-280.010803222656	1141.73291015625	-453.807739257812	-152.122985839844	-198.332534790039	-9.24965381622314	-124.221778869629	-36.8675651550293	-73.6651153564453	-9.81455326080322	92.4351959228516	166.117630004883
-305.45751953125	1221.50427246094	-452.446075439453	-140.25553894043	-137.834945678711	-22.8995246887207	-68.7207107543945	-42.3969650268555	-87.438102722168	-22.4631671905518	66.1952743530273	163.883438110352
-361.736450195312	1229.56860351562	-433.378265380859	-123.628936767578	-65.5912475585938	19.1600799560547	-44.3346710205078	-28.5127620697021	-90.184928894043	-4.46620225906372	-1.7450305223465	132.310256958008
-380.611572265625	1150.42651367188	-391.627349853516	-105.057487487793	-43.1524276733398	10.1240253448486	-25.0285358428955	-11.5480604171753	-137.261306762695	6.12028694152832	-53.8847389221191	135.668212890625
-385.700561523438	1119.46069335938	-329.235748291016	-82.9200897216797	5.21472311019897	1.94003200531006	8.54733657836914	-1.04231369495392	-141.834594726562	2.79571652412415	-109.121681213379	111.962226867676
-405.173034667969	1047.76196289062	-237.25114440918	-54.4249877929688	42.4433784484863	-16.8250007629395	5.23801374435425	22.316650390625	-111.152992248535	-27.6238975524902	-156.44889831543	78.1779251098633
-408.870239257812	868.172607421875	-180.084106445312	-6.81889009475708	93.2314758300781	4.98155784606934	-15.1141290664673	50.8775405883789	-109.531265258789	-33.0549583435059	-189.16178894043	69.0381698608398
-414.949279785156	686.631225585938	-75.2342224121094	4.82774686813354	115.179389953613	3.21126508712769	-25.9703178405762	51.9699287414551	-92.9889068603516	-45.8367080688477	-225.396102905273	37.6146583557129
-390.246643066406	433.398498535156	15.0165338516235	43.6289215087891	72.3685302734375	-23.0670890808105	-12.8645677566528	32.2617721557617	-59.6510810852051	-77.1625747680664	-215.845733642578	22.4002952575684
-375.984283447266	185.332550048828	47.451847076416	93.1586074829102	91.1557006835938	3.94384598731995	-22.0672035217285	41.9493255615234	-35.2529716491699	-59.8404922485352	-238.922012329102	21.7403907775879
-393.017517089844	-20.9393997192383	81.7900466918945	79.8310317993164	98.0617294311523	-6.68822288513184	-19.2183303833008	83.9411239624023	-9.0353364944458	-88.0509338378906	-292.479248046875	-4.80853986740112
-343.552764892578	-304.53369140625	129.179992675781	120.007797241211	27.6245059967041	-9.85863018035889	-20.314525604248	93.9407196044922	-5.54196739196777	-88.1019973754883	-269.294586181641	-17.9561576843262
-332.984466552734	-623.127563476562	144.748657226562	173.178955078125	-4.9603385925293	-20.4355354309082	-21.2369823455811	87.1022872924805	29.2810859680176	-62.1950874328613	-273.252685546875	-6.52836036682129
-356.798095703125	-904.966796875	126.772689819336	184.407348632812	-40.5715293884277	-19.1682071685791	-20.8139953613281	83.1918106079102	85.6659622192383	-80.9774169921875	-287.839141845703	-29.3066291809082
-311.697448730469	-1172.95666503906	138.512130737305	208.788696289062	-108.472061157227	-1.45621693134308	-58.5534515380859	59.4117584228516	71.9826507568359	-61.2468223571777	-248.496612548828	-54.5045928955078
-327.619384765625	-1430.17395019531	115.59114074707	234.692108154297	-125.364631652832	-11.3772020339966	-74.4180679321289	91.7392578125	94.2258682250977	-55.6241340637207	-243.138107299805	-38.1234588623047
-365.634735107422	-1593.73583984375	42.8054275512695	266.650054931641	-192.447235107422	17.0666790008545	-80.898811340332	97.8713989257812	126.838569641113	-49.8057098388672	-219.627410888672	-51.6013717651367
-385.308990478516	-1755.95288085938	-12.1017036437988	270.332458496094	-251.286514282227	51.5549812316895	-75.6800231933594	69.1989135742188	85.2156982421875	-20.5001029968262	-205.814208984375	-59.5934677124023
-430.015350341797	-1842.67126464844	-39.5608901977539	286.259338378906	-239.802062988281	54.701717376709	-73.0467071533203	104.772109985352	63.0395355224609	-19.4149208068848	-188.247222900391	-58.8604125976562
-441.552429199219	-1780.20556640625	-129.366119384766	316.385498046875	-296.870910644531	53.7984275817871	-79.6094284057617	112.877426147461	32.7681694030762	-15.7279253005981	-134.633483886719	-47.1279716491699
-440.514953613281	-1701.49719238281	-220.37109375	348.161804199219	-307.339599609375	85.4999389648438	-44.3894233703613	136.187225341797	-4.05184555053711	7.02581167221069	-137.790542602539	-23.3769111633301
-430.01025390625	-1545.62536621094	-267.940734863281	383.338531494141	-278.516815185547	89.2822341918945	-52.2338409423828	138.045623779297	-24.412841796875	46.2844924926758	-97.4113540649414	-36.1491355895996
-428.573120117188	-1334.31994628906	-349.409210205078	366.619018554688	-314.942535400391	64.0505294799805	-61.4031944274902	120.893989562988	-84.380241394043	55.2909240722656	-48.1885414123535	-1.47686719894409
-469.008148193359	-1104.06652832031	-390.407775878906	383.660552978516	-281.999328613281	87.6376571655273	-21.1980895996094	155.009765625	-124.640403747559	53.9814605712891	-64.7488632202148	29.4041576385498
-476.556610107422	-844.388610839844	-427.441528320312	394.584442138672	-250.537902832031	80.1856536865234	-20.2474365234375	162.813217163086	-142.739227294922	110.642486572266	-5.16867971420288	53.8606109619141
-466.147857666016	-604.709106445312	-486.980651855469	386.240081787109	-260.927001953125	59.7258377075195	-41.1073455810547	166.864166259766	-206.118667602539	106.338134765625	39.0587043762207	80.7802505493164
-481.578948974609	-430.343872070312	-472.664886474609	392.223663330078	-210.402893066406	60.8841209411621	-48.7872924804688	128.843246459961	-227.552154541016	91.7400512695312	40.2064666748047	92.0056076049805
-468.223937988281	-264.334899902344	-440.816955566406	362.36962890625	-171.183120727539	47.1333770751953	-29.8808059692383	121.574645996094	-225.97688293457	116.494178771973	84.6707763671875	127.899688720703
-451.390319824219	-101.85368347168	-397.076232910156	370.834228515625	-136.54328918457	30.80690574646	-35.4748497009277	132.818405151367	-245.821090698242	96.4217910766602	89.0691070556641	110.904159545898
-439.227844238281	-60.3062973022461	-312.878356933594	351.218200683594	-107.939300537109	12.2864227294922	-22.7731513977051	115.502769470215	-247.044845581055	104.380958557129	117.650993347168	112.080909729004
-414.785766601562	33.7294387817383	-240.951950073242	295.934722900391	-92.2937545776367	29.0198955535889	0.289843678474426	105.357391357422	-226.032012939453	112.558975219727	147.90754699707	131.785034179688
-387.852722167969	163.139739990234	-134.208053588867	289.560821533203	-57.4134101867676	18.8485660552979	-43.423454284668	45.9112358093262	-179.245468139648	93.2898330688477	165.07568359375	112.648422241211
-361.569946289062	157.279113769531	-11.346565246582	260.514343261719	-22.237735748291	-25.9464454650879	-19.7273292541504	54.1513023376465	-153.9521484375	83.9976196289062	191.120513916016	84.2394332885742
-378.678833007812	170.723190307617	59.9041900634766	220.94499206543	33.2783584594727	-46.615177154541	-23.6028099060059	58.3742904663086	-101.179100036621	114.121238708496	197.115905761719	70.08154296875
-385.464660644531	152.034423828125	118.328422546387	217.574645996094	45.4730949401855	-58.3429374694824	-49.9286231994629	20.093376159668	-46.8452796936035	143.951721191406	236.298431396484	89.852783203125
-396.642059326172	134.818359375	148.62190246582	183.134628295898	60.0211791992188	-34.5327377319336	-8.59252834320068	14.522123336792	-49.754711151123	147.725509643555	227.687881469727	61.11083984375
-438.466674804688	165.560455322266	139.099365234375	130.462890625	73.2506942749023	-50.9111518859863	-13.3573598861694	-29.7860145568848	-1.11563956737518	164.836944580078	234.29443359375	36.4888305664062
-483.336395263672	41.0768966674805	135.870422363281	109.008804321289	42.8142433166504	-82.678840637207	-3.39376997947693	-24.4520587921143	94.3201446533203	159.773544311523	269.3173828125	54.6144180297852
-554.499267578125	-38.6935386657715	90.0935287475586	93.6169967651367	35.9606590270996	-84.867057800293	-3.47773885726929	1.0798921585083	132.781875610352	141.32649230957	243.09716796875	60.735164642334
-571.2236328125	-34.1193962097168	29.6090793609619	71.8847808837891	-25.0008544921875	-86.1924057006836	-16.9709625244141	-22.2687339782715	145.752288818359	133.406143188477	261.276550292969	60.5372123718262
-575.317260742188	-119.503944396973	-9.05083560943604	23.8423595428467	-87.0621337890625	-80.7206802368164	-22.7279052734375	-21.8131866455078	189.349655151367	126.348289489746	255.407958984375	47.6291236877441
-604.713684082031	-146.862243652344	-48.0599403381348	-8.8435640335083	-153.289047241211	-107.676887512207	-37.9996376037598	-2.44384694099426	234.461578369141	88.3152160644531	189.907119750977	29.6916751861572
-644.00048828125	-155.759552001953	-108.488800048828	-30.8342266082764	-228.497146606445	-91.978401184082	-27.0551071166992	-4.92398309707642	277.473327636719	60.7286109924316	155.235198974609	29.4824924468994
-721.620727539062	-171.500061035156	-213.027160644531	-30.7850513458252	-284.986938476562	-83.3463363647461	-39.757022857666	-16.6794738769531	292.0341796875	65.8231048583984	125.869270324707	58.9957160949707
-787.294372558594	-45.2360153198242	-284.705657958984	-37.2199974060059	-376.481628417969	-109.65022277832	-46.3324813842773	-5.12441396713257	276.754821777344	29.7170467376709	117.628143310547	41.5855979919434
-802.381103515625	123.342147827148	-376.237823486328	-70.6875839233398	-409.902404785156	-93.9855194091797	-46.0365028381348	6.48768329620361	294.709045410156	6.57067918777466	105.563972473145	2.14006924629211
-782.137451171875	267.582092285156	-485.628936767578	-67.3601913452148	-462.539245605469	-92.9505310058594	-73.539306640625	16.38307762146	284.903839111328	9.47869777679443	90.6189575195312	10.97571849823
-780.99267578125	464.048614501953	-570.251037597656	-102.680702209473	-515.27685546875	-100.238220214844	-71.8430862426758	17.5930328369141	248.564544677734	-11.6430110931396	74.9668502807617	26.997350692749
-729.537658691406	655.385803222656	-637.244384765625	-113.862998962402	-503.790924072266	-83.4544219970703	-74.1969299316406	11.0037860870361	261.786682128906	-46.3489646911621	43.2693634033203	19.5648975372314
-657.088745117188	842.358947753906	-661.704406738281	-90.7395782470703	-525.747375488281	-76.8341369628906	-87.6898498535156	-5.32540607452393	229.875534057617	-80.9383392333984	53.3602027893066	-15.1371517181396
-631.94140625	1026.33752441406	-695.043395996094	-93.0311050415039	-503.063659667969	-65.0973968505859	-85.8172149658203	-29.5911960601807	184.409729003906	-99.5981292724609	47.2234077453613	-22.5522766113281
-548.237365722656	1086.19140625	-671.78759765625	-93.7093048095703	-479.822021484375	-27.6196594238281	-106.771011352539	-39.0694046020508	205.026031494141	-98.7546844482422	29.5033016204834	-7.55471229553223
-457.995788574219	1151.91162109375	-591.968811035156	-91.3920440673828	-470.136169433594	-26.4210300445557	-81.0700073242188	-56.1061363220215	192.220657348633	-72.3926239013672	33.6732025146484	4.72901439666748
-430.763458251953	1199.40161132812	-532.380859375	-51.4327392578125	-410.052459716797	-34.5063056945801	-44.7036666870117	-48.4566955566406	148.442489624023	-88.1440887451172	40.9066314697266	1.31622898578644
-391.273529052734	1076.03479003906	-433.753143310547	-40.8729934692383	-386.363128662109	-26.9974765777588	-69.5363616943359	-19.6945266723633	119.358795166016	-102.120063781738	59.4292068481445	-9.24576473236084
-365.164245605469	965.895568847656	-297.112152099609	-18.7471981048584	-340.617828369141	-14.9304456710815	-69.4284362792969	-38.794132232666	69.4020309448242	-83.7665557861328	54.7825508117676	6.90579462051392
-386.539855957031	840.710998535156	-194.377807617188	27.6914539337158	-269.060852050781	-4.01357126235962	-67.3427734375	-30.1441497802734	37.4692878723145	-93.6101303100586	78.0753707885742	28.1521186828613
-394.142913818359	636.110595703125	-50.9946327209473	51.2926025390625	-207.998260498047	18.3240051269531	-69.396614074707	6.56649780273438	27.173469543457	-55.4140777587891	101.424514770508	72.0482177734375
-368.826538085938	445.667358398438	99.1696395874023	100.188858032227	-152.497375488281	52.1716270446777	-33.2819557189941	-5.06045007705688	-36.1830825805664	-48.2723503112793	92.5876922607422	91.3435821533203
-329.808990478516	211.395034790039	141.103256225586	127.246292114258	-117.715774536133	27.6672878265381	-21.146556854248	16.7938213348389	-79.977653503418	-53.0773811340332	118.175010681152	61.377857208252
-279.868133544922	-33.3704795837402	181.53889465332	137.168914794922	-50.9177551269531	30.2314167022705	-42.647762298584	55.842945098877	-65.8282852172852	7.71666288375854	127.498413085938	64.8587112426758
-221.545761108398	-208.900619506836	229.369476318359	160.693389892578	11.1365833282471	48.2880592346191	-48.0143280029297	62.0290908813477	-82.6800537109375	8.0608549118042	137.125564575195	65.698127746582
-201.047760009766	-431.847747802734	212.951446533203	186.496978759766	27.5523738861084	16.1773414611816	-23.5364665985107	73.3522491455078	-114.995323181152	17.2640972137451	175.400848388672	70.2971496582031
-217.759216308594	-684.372497558594	158.433303833008	207.540557861328	45.9748954772949	28.9061622619629	-32.9547729492188	99.4278182983398	-135.671524047852	34.6648406982422	166.381454467773	96.512077331543
-261.793121337891	-872.637329101562	94.9104766845703	280.439178466797	52.9056129455566	47.9022941589355	-51.9113845825195	86.1076126098633	-134.934448242188	27.6025123596191	127.542869567871	82.4985733032227
-395.598571777344	-1101.96435546875	41.3357124328613	335.544769287109	44.1458206176758	34.7277679443359	-29.6965007781982	85.1032791137695	-128.723358154297	66.517204284668	120.906311035156	77.1835556030273
-529.78662109375	-1314.80737304688	-35.0970573425293	325.458679199219	13.6821308135986	27.2688522338867	-51.9849510192871	128.417007446289	-146.923187255859	60.510368347168	109.742057800293	77.1533508300781
-646.797485351562	-1484.28955078125	-148.092651367188	372.738464355469	-55.5056953430176	11.9221220016479	-57.0344581604004	99.1386108398438	-121.891418457031	40.9784469604492	71.2811889648438	86.3140716552734
-839.205688476562	-1634.65673828125	-230.18913269043	406.065032958984	-91.0205612182617	23.696117401123	-32.952995300293	92.2686004638672	-81.7461929321289	48.9731826782227	58.2972259521484	120.245513916016
-923.779541015625	-1634.85070800781	-304.240905761719	434.121215820312	-165.115905761719	8.41489601135254	-43.2163887023926	117.34260559082	-82.7614898681641	29.334493637085	28.6724815368652	109.240142822266
-934.272033691406	-1540.123046875	-414.192108154297	458.538146972656	-240.005126953125	-30.1610527038574	-27.3556900024414	107.965126037598	-103.259094238281	33.7616882324219	-19.7940349578857	111.985763549805
-924.758544921875	-1482.65441894531	-486.834869384766	446.239807128906	-253.292709350586	-13.8259162902832	-17.9933109283447	134.998062133789	-114.669372558594	45.7000045776367	-11.3357963562012	135.501373291016
-763.571533203125	-1338.76599121094	-561.692260742188	478.807250976562	-291.632598876953	-10.3453636169434	-27.4861736297607	122.280860900879	-90.5057830810547	47.2682495117188	-38.4155693054199	141.434234619141
-576.142883300781	-1052.74279785156	-680.481323242188	462.173583984375	-340.499908447266	-5.88008737564087	-24.7930030822754	95.5872802734375	-80.2225112915039	60.1910209655762	-53.6326560974121	163.149841308594
-395.566528320312	-802.849487304688	-711.888305664062	458.884185791016	-384.43115234375	-16.8115329742432	-41.5605010986328	135.60237121582	-82.0432968139648	76.4368515014648	-27.7645206451416	167.085327148438
-227.724975585938	-541.695556640625	-737.949645996094	490.034912109375	-411.700134277344	-38.3253936767578	-54.7387313842773	125.025077819824	-85.4579391479492	134.813232421875	-45.4490165710449	170.487991333008
-111.616607666016	-314.24169921875	-798.739685058594	476.755859375	-457.144683837891	-32.8491821289062	-57.4202537536621	72.7586669921875	-86.182014465332	169.374740600586	8.59800910949707	177.659072875977
-38.4767532348633	-158.477340698242	-758.695434570312	487.812744140625	-468.236419677734	-23.9707164764404	-91.794921875	83.6267395019531	-64.7924652099609	176.092254638672	37.8185729980469	190.348480224609
-64.3098068237305	46.7360801696777	-701.876159667969	473.055114746094	-459.2666015625	-23.4178676605225	-98.3149261474609	91.4517517089844	-85.00048828125	209.152404785156	36.9184684753418	193.073623657227
-148.763595581055	165.224914550781	-562.896179199219	461.547424316406	-479.369171142578	-42.6493263244629	-103.592552185059	66.2648773193359	-91.7781753540039	248.514587402344	115.708137512207	164.86262512207
-193.351669311523	237.432113647461	-366.194641113281	439.507385253906	-461.952484130859	-22.4069423675537	-123.908706665039	64.2995452880859	-82.014045715332	266.947875976562	164.322219848633	152.298492431641
-205.389633178711	315.5224609375	-242.026977539062	402.696868896484	-451.700744628906	-19.3780651092529	-115.208648681641	54.8896751403809	-100.331077575684	245.025726318359	205.184005737305	141.862503051758
-224.683990478516	308.243896484375	-60.659065246582	410.482543945312	-408.083862304688	-51.4204177856445	-133.299377441406	57.9340515136719	-97.4332427978516	244.703994750977	234.906799316406	145.365264892578
-245.239059448242	320.847351074219	127.657928466797	371.933288574219	-324.423492431641	-42.3046035766602	-153.246978759766	86.7325592041016	-113.786140441895	195.230804443359	260.992553710938	147.687698364258
-235.434600830078	307.452117919922	253.027770996094	337.325531005859	-239.689041137695	-20.3687038421631	-132.367813110352	76.600227355957	-111.96760559082	156.491775512695	321.201812744141	167.637268066406
-246.818557739258	222.499603271484	312.503479003906	306.746337890625	-124.940650939941	-31.6332588195801	-134.188369750977	67.1456985473633	-104.103210449219	184.020492553711	341.655670166016	195.009613037109
-361.428863525391	243.423156738281	328.892761230469	234.372650146484	-56.202091217041	-47.6409645080566	-159.630035400391	78.2422790527344	-136.578948974609	144.418579101562	377.266143798828	187.344375610352
-513.203735351562	264.082794189453	370.253723144531	217.285873413086	23.416597366333	-30.8240795135498	-119.817337036133	70.7588424682617	-125.804542541504	85.4917144775391	416.467926025391	186.77229309082
-714.036865234375	186.748809814453	352.936798095703	191.575866699219	111.909744262695	-35.6127853393555	-105.050910949707	44.4032096862793	-114.459945678711	57.8556747436523	406.552581787109	206.786041259766
-987.72314453125	200.491409301758	275.255310058594	102.865242004395	126.607963562012	-54.7225570678711	-92.6627349853516	39.5523300170898	-106.316871643066	62.7309036254883	414.0361328125	225.486389160156
-1187.28894042969	211.25325012207	194.404678344727	47.9535942077637	150.413375854492	-26.839900970459	-51.6878204345703	74.5707778930664	-87.2066192626953	75.4665679931641	413.071685791016	223.130935668945
-1311.49145507812	135.678695678711	140.30647277832	22.7249393463135	177.620483398438	4.9349217414856	-93.3209838867188	69.1921539306641	-95.3287506103516	67.7082595825195	381.27001953125	241.246627807617
-1408.92175292969	113.207633972168	71.3774948120117	-7.06742811203003	185.875015258789	-5.14722490310669	-90.6646881103516	43.1769943237305	-65.7427291870117	52.9788589477539	355.936401367188	238.048934936523
-1333.767578125	28.9524669647217	-14.6817188262939	-29.1896419525146	133.22509765625	11.4638004302979	-47.747615814209	48.7121200561523	-52.3923301696777	49.868824005127	354.659362792969	234.885208129883
-1107.79138183594	-15.6639966964722	-73.3088150024414	-76.9331588745117	62.3105659484863	48.6416130065918	-48.9552993774414	18.7531204223633	-35.1729698181152	67.089599609375	335.176666259766	256.440704345703
-851.994140625	116.793663024902	-162.326538085938	-85.0515823364258	25.2574367523193	60.9932022094727	-46.6980895996094	-11.6454744338989	7.05051755905151	56.8215103149414	305.646057128906	270.907775878906
-592.048767089844	172.539184570312	-236.371353149414	-74.5614624023438	-15.2802152633667	90.9809799194336	-9.88432121276855	-27.8539085388184	-16.2458171844482	10.759129524231	291.354370117188	298.488708496094
-416.538604736328	239.878387451172	-333.341491699219	-114.111755371094	-3.20707607269287	81.1359252929688	2.36490654945374	-63.5054702758789	-3.92932677268982	-1.32803761959076	281.691070556641	265.825073242188
-345.864471435547	422.087280273438	-465.650482177734	-122.859390258789	-47.6636734008789	72.1309204101562	-41.0350227355957	-86.7447052001953	34.4400787353516	2.26923537254333	283.063842773438	260.811737060547
-337.860687255859	588.900085449219	-560.999206542969	-105.233352661133	-131.692626953125	102.10383605957	-19.5297031402588	-124.906059265137	27.4607887268066	-50.8239288330078	274.26611328125	265.397064208984
-392.760681152344	759.850463867188	-637.503112792969	-99.1268844604492	-112.215156555176	75.4242858886719	-9.02259826660156	-126.471794128418	42.0164642333984	-78.249382019043	268.450225830078	230.265533447266
-482.977478027344	892.992004394531	-690.410461425781	-117.501251220703	-147.514495849609	74.1750411987305	-27.2028331756592	-96.6891784667969	30.420841217041	-43.942813873291	238.491744995117	239.303863525391
-500.662384033203	959.818725585938	-707.67919921875	-94.9120941162109	-228.166091918945	95.6722259521484	0.0129924714565277	-138.03369140625	-11.5803861618042	-45.9652366638184	200.398193359375	200.905471801758
-443.031616210938	993.39501953125	-701.574890136719	-60.749584197998	-234.492828369141	88.9599761962891	-20.6258239746094	-148.851440429688	13.6302919387817	-48.8214302062988	180.42561340332	179.465759277344
-319.678497314453	948.702331542969	-630.859680175781	-46.4844398498535	-275.063598632812	89.0824966430664	-4.41912603378296	-103.967140197754	18.2806758880615	-53.0833168029785	143.837982177734	188.923583984375
-86.6607513427734	849.578247070312	-455.947784423828	-10.7169723510742	-286.769256591797	80.3607559204102	36.5658683776855	-86.3276901245117	-17.9606399536133	-75.0290985107422	111.880424499512	158.603988647461
155.580718994141	723.90673828125	-308.192779541016	-12.7920789718628	-277.849243164062	80.4820251464844	8.79170703887939	-67.3532180786133	-7.90923166275024	-49.0309791564941	69.9153747558594	158.899536132812
276.325958251953	538.507568359375	-193.087844848633	10.2938041687012	-314.915222167969	94.1071319580078	25.4256324768066	-40.631965637207	-29.7146835327148	-17.5155506134033	24.7810726165771	138.347534179688
241.540191650391	339.156219482422	-23.7134017944336	46.1073799133301	-257.796661376953	106.665588378906	32.0283393859863	22.4315509796143	-55.1247711181641	-8.8289680480957	28.2602081298828	111.22102355957
90.8020324707031	72.6833419799805	135.299468994141	64.4503784179688	-187.960235595703	115.253898620605	28.8748550415039	58.3702697753906	-55.2904014587402	-26.4829692840576	28.3363380432129	131.501098632812
-210.552200317383	-204.281219482422	237.638259887695	102.243530273438	-130.700241088867	117.434951782227	56.2684059143066	39.4536056518555	-110.402137756348	-25.3857002258301	-13.2712917327881	97.6772003173828
-571.862915039062	-404.575378417969	306.368865966797	140.224670410156	-26.4493598937988	109.972343444824	39.4091873168945	86.7363739013672	-142.733154296875	10.7459888458252	-11.1879634857178	89.6458969116211
-931.585693359375	-622.665832519531	330.864562988281	199.642990112305	24.6101589202881	123.902206420898	23.0666675567627	137.919967651367	-144.196533203125	0.245694249868393	-21.6560859680176	108.595275878906
-1266.39965820312	-859.29052734375	315.577331542969	223.751403808594	84.9631652832031	151.074264526367	16.141077041626	154.757659912109	-200.1533203125	21.0610656738281	-73.8139495849609	90.392707824707
-1390.09582519531	-1089.21716308594	278.777374267578	243.22282409668	167.957275390625	119.996650695801	30.3932971954346	191.274642944336	-247.542617797852	56.7586669921875	-51.0136299133301	95.6498260498047
-1384.91613769531	-1253.94555664062	217.643768310547	294.352203369141	169.529342651367	124.593574523926	24.636625289917	179.313110351562	-236.454483032227	50.7488899230957	-44.7175407409668	57.717170715332
-1192.58911132812	-1408.63989257812	184.649765014648	325.004425048828	173.626220703125	149.098754882812	3.21092581748962	163.843246459961	-233.399307250977	96.3328018188477	-72.344856262207	55.4897766113281
-786.061950683594	-1562.25427246094	150.398422241211	365.837310791016	178.349914550781	122.256942749023	-12.2586116790771	193.899658203125	-240.422454833984	107.802101135254	-79.874137878418	83.8488159179688
-431.350769042969	-1683.85925292969	133.820907592773	395.532501220703	116.555473327637	150.092880249023	-26.052116394043	158.338104248047	-228.745254516602	108.875831604004	-115.321342468262	54.1795768737793
-104.703918457031	-1801.72924804688	148.642684936523	413.129333496094	74.349853515625	157.756530761719	2.76121759414673	143.306259155273	-197.330368041992	140.333679199219	-134.853286743164	29.9938869476318
128.132629394531	-1733.28442382812	115.710884094238	420.118774414062	24.1757926940918	142.514984130859	-22.4708385467529	151.947662353516	-148.292907714844	118.214462280273	-155.838790893555	38.7465133666992
185.301177978516	-1557.17358398438	88.5427398681641	431.756652832031	-18.3396148681641	146.399612426758	-32.6867599487305	89.9541778564453	-106.77318572998	129.64094543457	-166.221298217773	39.4554176330566
170.047348022461	-1412.46948242188	32.0048561096191	460.177062988281	-16.3938236236572	129.898376464844	24.1339931488037	72.8144302368164	-56.4838752746582	134.139694213867	-152.058746337891	38.2839622497559
58.6414833068848	-1209.41357421875	-92.7485885620117	445.401977539062	-38.9155883789062	107.989753723145	12.2324876785278	78.32763671875	-6.09698724746704	90.2183532714844	-146.930877685547	51.8834342956543
-68.1040420532227	-933.440673828125	-235.677688598633	450.139190673828	-77.7268753051758	103.019218444824	-33.6565895080566	61.8022193908691	41.2025680541992	50.8616409301758	-156.567718505859	71.8423461914062
-113.943412780762	-621.990844726562	-354.848785400391	448.976196289062	-102.002975463867	100.38623046875	-28.8540649414062	39.8652038574219	106.072700500488	12.3633794784546	-176.987808227539	90.2296371459961
-103.139526367188	-329.746704101562	-451.808441162109	397.522216796875	-125.083335876465	49.8943328857422	0.0113727739080787	1.23067390918732	145.264068603516	13.0290966033936	-157.811019897461	103.831283569336
-12.193187713623	-75.8494873046875	-549.638549804688	398.329559326172	-166.706634521484	58.0507469177246	-7.93973970413208	-23.8140773773193	167.816040039062	-0.692076086997986	-162.109222412109	138.470642089844
74.344352722168	127.038871765137	-583.657043457031	358.283386230469	-205.667602539062	55.6808624267578	-28.8482513427734	-42.0278129577637	206.028427124023	-43.2851219177246	-162.132781982422	111.270202636719
78.732177734375	308.428649902344	-576.616516113281	300.289245605469	-243.719360351562	-0.648246467113495	-25.2258682250977	-78.508056640625	214.702896118164	-53.2884941101074	-124.330596923828	102.324241638184
-6.40603399276733	412.234100341797	-506.139831542969	323.650726318359	-266.838409423828	33.7669258117676	-28.6002025604248	-109.545509338379	182.650329589844	-44.864013671875	-125.943572998047	149.171463012695
-242.857345581055	468.414520263672	-382.839447021484	290.007385253906	-298.712890625	38.9271545410156	-25.0277290344238	-138.236450195312	172.885391235352	-60.5452728271484	-111.098274230957	116.802787780762
-588.961120605469	564.705505371094	-256.140563964844	252.701324462891	-306.453948974609	18.4120502471924	-25.5389537811279	-184.677093505859	196.272918701172	-73.6096343994141	-66.2448959350586	77.9689025878906
-998.163146972656	603.04052734375	-121.303970336914	236.61018371582	-276.609008789062	23.2965545654297	-38.2093315124512	-208.309814453125	161.150100708008	-69.4183731079102	-34.4681091308594	75.3171920776367
-1402.14038085938	582.686645507812	-2.67816686630249	208.21208190918	-233.915466308594	-25.6412029266357	-34.3759155273438	-234.544235229492	106.040016174316	-60.5640640258789	12.4647378921509	55.4937858581543
-1739.84375	555.386779785156	141.608978271484	182.617294311523	-137.527053833008	-22.8717021942139	-38.0559921264648	-241.921646118164	91.2248306274414	-39.3104705810547	52.1914024353027	53.7776947021484
-1953.89904785156	539.480041503906	212.052597045898	117.697288513184	-63.8400344848633	-13.1454277038574	-22.1420497894287	-226.013198852539	53.2526741027832	-82.3323211669922	81.2491073608398	42.2405853271484
-1953.66162109375	532.009216308594	197.024490356445	78.4725875854492	-9.78030014038086	-38.4768486022949	-11.6256980895996	-259.140167236328	17.320032119751	-108.729270935059	129.248428344727	14.6853971481323
-1758.51818847656	502.680908203125	241.042068481445	60.3787117004395	59.4605560302734	0.691325306892395	-42.7191505432129	-261.332824707031	-32.7218818664551	-90.8944702148438	147.839584350586	18.742073059082
-1394.78112792969	397.184356689453	295.568481445312	57.8062858581543	110.895950317383	-1.31360244750977	-39.3328666687012	-211.621276855469	-92.1349487304688	-117.013374328613	151.916717529297	36.5351867675781
